county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,emergency
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,Cory Booker,DEM,525,0,513,0,12,0
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,993,0,963,1,29,0
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,22,0,22,0,0,0
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,Veronica Fernandez,OBF,7,0,7,0,0,0
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,Daniel Burke,LWR,3,0,3,0,0,0
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,Write-ins,,4,0,4,0,0,0
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,U.S. Senate,,Under Votes,,40,0,39,0,1,0
Sussex,0013 LAFAYETTE TWP,U.S. House,5,Josh Gottheimer,DEM,523,0,511,0,12,0
Sussex,0013 LAFAYETTE TWP,U.S. House,5,Frank T. Pallotta,REP,993,0,964,1,28,0
Sussex,0013 LAFAYETTE TWP,U.S. House,5,Louis A. Vellucci,AV,22,0,20,0,2,0
Sussex,0013 LAFAYETTE TWP,U.S. House,5,Write-ins,,4,0,4,0,0,0
Sussex,0013 LAFAYETTE TWP,U.S. House,5,Over Votes,,1,0,1,0,0,0
Sussex,0013 LAFAYETTE TWP,U.S. House,5,Under Votes,,51,0,51,0,0,0
Sussex,0013 LAFAYETTE TWP,FREEHOLDER,,Robert J. Slockbower,DEM,464,0,453,0,11,0
Sussex,0013 LAFAYETTE TWP,FREEHOLDER,,Herbert J. Yardley,REP,1035,0,1004,1,30,0
Sussex,0013 LAFAYETTE TWP,FREEHOLDER,,Write-ins,,5,0,5,0,0,0
Sussex,0013 LAFAYETTE TWP,FREEHOLDER,,Over Votes,,1,0,1,0,0,0
Sussex,0013 LAFAYETTE TWP,FREEHOLDER,,Under Votes,,89,0,88,0,1,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP COMMITTEE,,Alan R. Henderson,REP,1105,0,1072,1,32,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP COMMITTEE,,Gregory J. Corcoran,REP,1014,0,988,1,25,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP COMMITTEE,,Write-ins,,60,0,59,0,1,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP COMMITTEE,,Over Votes,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP COMMITTEE,,Under Votes,,1009,0,983,0,26,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 3YR,,Joshua Aikens,,1070,0,1041,0,29,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 3YR,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 3YR,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 3YR,,Write-ins,,142,0,138,0,4,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 3YR,,Over Votes,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 3YR,,Under Votes,,3570,0,3474,3,93,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 2YR,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 2YR,,Write-ins,,52,0,49,0,3,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 2YR,,Over Votes,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP BOE MEMBER 2YR,,Under Votes,,1542,0,1502,1,39,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,949,0,918,1,30,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,610,0,600,0,10,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,1,0,1,0,0,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,34,0,32,0,2,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,1122,0,1087,1,34,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,413,0,406,0,7,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,59,0,58,0,1,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,706,0,687,1,18,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,742,0,725,0,17,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,2,0,2,0,0,0
Sussex,0013 LAFAYETTE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,144,0,137,0,7,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #1,,YES,,866,0,843,1,22,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #1,,NO,,623,0,608,0,15,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #1,,Over Votes,,1,0,1,0,0,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #1,,Under Votes,,104,0,99,0,5,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #2,,YES,,974,0,959,1,14,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #2,,NO,,489,0,466,0,23,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #2,,Over Votes,,7,0,6,0,1,0
Sussex,0013 LAFAYETTE TWP,LAFAYETTE TWP QUESTION #2,,Under Votes,,124,0,120,0,4,0
Sussex,0014 MONTAGUE TWP,Registered Voters,,,,2894,,,,,
Sussex,0014 MONTAGUE TWP,Ballots Cast,,,,2047,0,1945,2,100,0
Sussex,0014 MONTAGUE TWP,President,,Biden / Harris,DEM,657,0,631,1,25,0
Sussex,0014 MONTAGUE TWP,President,,Trump / Pence,REP,1331,0,1257,1,73,0
Sussex,0014 MONTAGUE TWP,President,,La Riva / Freeman,SAL,0,0,0,0,0,0
Sussex,0014 MONTAGUE TWP,President,,Blankenship / Mohr,CST,4,0,4,0,0,0
Sussex,0014 MONTAGUE TWP,President,,Jorgensen / Cohen,LIB,26,0,26,0,0,0
Sussex,0014 MONTAGUE TWP,President,,Hammons / Bodenstab,UPA,5,0,5,0,0,0
Sussex,0014 MONTAGUE TWP,President,,Hawkins / Walker,GRN,6,0,4,0,2,0
Sussex,0014 MONTAGUE TWP,President,,De La Fuente / Richardson,ALL,1,0,1,0,0,0
Sussex,0014 MONTAGUE TWP,President,,Write-ins,,4,0,4,0,0,0
Sussex,0014 MONTAGUE TWP,President,,Over Votes,,5,0,5,0,0,0
Sussex,0014 MONTAGUE TWP,President,,Under Votes,,8,0,8,0,0,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,Cory Booker,DEM,651,0,630,1,20,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,1265,0,1200,1,64,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,42,0,37,0,5,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,Veronica Fernandez,OBF,26,0,19,0,7,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,Daniel Burke,LWR,10,0,10,0,0,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,Write-ins,,2,0,2,0,0,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,Over Votes,,3,0,2,0,1,0
Sussex,0014 MONTAGUE TWP,U.S. Senate,,Under Votes,,48,0,45,0,3,0
Sussex,0014 MONTAGUE TWP,U.S. House,5,Josh Gottheimer,DEM,647,0,619,1,27,0
Sussex,0014 MONTAGUE TWP,U.S. House,5,Frank T. Pallotta,REP,1288,0,1222,1,65,0
Sussex,0014 MONTAGUE TWP,U.S. House,5,Louis A. Vellucci,AV,53,0,48,0,5,0
Sussex,0014 MONTAGUE TWP,U.S. House,5,Write-ins,,3,0,3,0,0,0
Sussex,0014 MONTAGUE TWP,U.S. House,5,Over Votes,,4,0,3,0,1,0
Sussex,0014 MONTAGUE TWP,U.S. House,5,Under Votes,,52,0,50,0,2,0
Sussex,0014 MONTAGUE TWP,FREEHOLDER,,Robert J. Slockbower,DEM,606,0,580,1,25,0
Sussex,0014 MONTAGUE TWP,FREEHOLDER,,Herbert J. Yardley,REP,1339,0,1266,1,72,0
Sussex,0014 MONTAGUE TWP,FREEHOLDER,,Write-ins,,11,0,11,0,0,0
Sussex,0014 MONTAGUE TWP,FREEHOLDER,,Over Votes,,3,0,3,0,0,0
Sussex,0014 MONTAGUE TWP,FREEHOLDER,,Under Votes,,88,0,85,0,3,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,George Zitone,REP,1321,0,1259,2,60,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,Fred Merusi,REP,1242,0,1191,0,51,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,James Le Donne,,422,0,408,0,14,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,Write-ins,,97,0,97,0,0,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,Over Votes,,10,0,10,0,0,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP COMMITTEE,,Under Votes,,1002,0,925,2,75,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP BOE MEMBER,,Barbara J. Holstein,,1153,0,1110,0,43,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP BOE MEMBER,,Lauren Zitone,,604,0,569,2,33,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP BOE MEMBER,,Denise A. Bogle,,1216,0,1176,0,40,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP BOE MEMBER,,Charles E. Teufert,,395,0,377,0,18,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP BOE MEMBER,,Write-ins,,22,0,20,0,2,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP BOE MEMBER,,Over Votes,,4,0,4,0,0,0
Sussex,0014 MONTAGUE TWP,MONTAGUE TWP BOE MEMBER,,Under Votes,,700,0,634,2,64,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,1247,0,1176,2,69,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,773,0,745,0,28,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,0,0,0,0,0,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,27,0,24,0,3,0
Sussex,0014 MONTAGUE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,1513,0,1435,1,77,0
Sussex,0014 MONTAGUE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,476,0,456,1,19,0
Sussex,0014 MONTAGUE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,2,0,2,0,0,0
Sussex,0014 MONTAGUE TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,56,0,52,0,4,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,974,0,918,2,54,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,944,0,910,0,34,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,0,0,0,0,0,0
Sussex,0014 MONTAGUE TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,129,0,117,0,12,0
Sussex,0015 NEWTON,Registered Voters,,,,5467,,,,,
Sussex,0015 NEWTON,Ballots Cast,,,,3856,0,3682,3,171,0
Sussex,0015 NEWTON,President,,Biden / Harris,DEM,1860,0,1787,1,72,0
Sussex,0015 NEWTON,President,,Trump / Pence,REP,1868,0,1775,2,91,0
Sussex,0015 NEWTON,President,,La Riva / Freeman,SAL,5,0,5,0,0,0
Sussex,0015 NEWTON,President,,Blankenship / Mohr,CST,10,0,9,0,1,0
Sussex,0015 NEWTON,President,,Jorgensen / Cohen,LIB,41,0,38,0,3,0
Sussex,0015 NEWTON,President,,Hammons / Bodenstab,UPA,10,0,10,0,0,0
Sussex,0015 NEWTON,President,,Hawkins / Walker,GRN,18,0,16,0,2,0
Sussex,0015 NEWTON,President,,De La Fuente / Richardson,ALL,2,0,2,0,0,0
Sussex,0015 NEWTON,President,,Write-ins,,11,0,9,0,2,0
Sussex,0015 NEWTON,President,,Over Votes,,17,0,17,0,0,0
Sussex,0015 NEWTON,President,,Under Votes,,14,0,14,0,0,0
Sussex,0015 NEWTON,U.S. Senate,,Cory Booker,DEM,1858,0,1781,1,76,0
Sussex,0015 NEWTON,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,1720,0,1645,2,73,0
Sussex,0015 NEWTON,U.S. Senate,,Madelyn R. Hoffman,GRN,98,0,91,0,7,0
Sussex,0015 NEWTON,U.S. Senate,,Veronica Fernandez,OBF,47,0,43,0,4,0
Sussex,0015 NEWTON,U.S. Senate,,Daniel Burke,LWR,22,0,21,0,1,0
Sussex,0015 NEWTON,U.S. Senate,,Write-ins,,7,0,6,0,1,0
Sussex,0015 NEWTON,U.S. Senate,,Over Votes,,4,0,4,0,0,0
Sussex,0015 NEWTON,U.S. Senate,,Under Votes,,100,0,91,0,9,0
Sussex,0015 NEWTON,U.S. House,5,Josh Gottheimer,DEM,1924,0,1843,1,80,0
Sussex,0015 NEWTON,U.S. House,5,Frank T. Pallotta,REP,1713,0,1641,2,70,0
Sussex,0015 NEWTON,U.S. House,5,Louis A. Vellucci,AV,99,0,93,0,6,0
Sussex,0015 NEWTON,U.S. House,5,Write-ins,,6,0,4,0,2,0
Sussex,0015 NEWTON,U.S. House,5,Over Votes,,6,0,5,0,1,0
Sussex,0015 NEWTON,U.S. House,5,Under Votes,,108,0,96,0,12,0
Sussex,0015 NEWTON,FREEHOLDER,,Robert J. Slockbower,DEM,1728,0,1658,1,69,0
Sussex,0015 NEWTON,FREEHOLDER,,Herbert J. Yardley,REP,1871,0,1787,2,82,0
Sussex,0015 NEWTON,FREEHOLDER,,Write-ins,,25,0,22,0,3,0
Sussex,0015 NEWTON,FREEHOLDER,,Over Votes,,3,0,3,0,0,0
Sussex,0015 NEWTON,FREEHOLDER,,Under Votes,,229,0,212,0,17,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Ludmilla Mecaj,VOT,788,0,757,0,31,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Margaret Baldini,VOT,971,0,932,2,37,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Scott Lurker,NF,517,0,489,1,27,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Thelonius S. Sibblies,NF,775,0,742,2,31,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,John-Paul Couce,LTM,1093,0,1052,1,40,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Helen R. Le Frois,CEP,1053,0,1016,0,37,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Michelle Teets,CEP,1116,0,1084,0,32,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Write-ins,,38,0,35,0,3,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Over Votes,,24,0,24,0,0,0
Sussex,0015 NEWTON,NEWTON TOWN COUNCIL,,Under Votes,,1335,0,1230,0,105,0
Sussex,0015 NEWTON,NEWTON BOE MEMBER,,Stella Dunn,,2419,0,2331,2,86,0
Sussex,0015 NEWTON,NEWTON BOE MEMBER,,Lisa Qarmout,,2465,0,2372,2,91,0
Sussex,0015 NEWTON,NEWTON BOE MEMBER,,Tina Larsen,,2398,0,2307,2,89,0
Sussex,0015 NEWTON,NEWTON BOE MEMBER,,Write-ins,,281,0,270,2,9,0
Sussex,0015 NEWTON,NEWTON BOE MEMBER,,Over Votes,,9,0,9,0,0,0
Sussex,0015 NEWTON,NEWTON BOE MEMBER,,Under Votes,,3996,0,3757,1,238,0
Sussex,0015 NEWTON,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,2530,0,2407,2,121,0
Sussex,0015 NEWTON,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,1246,0,1204,1,41,0
Sussex,0015 NEWTON,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,3,0,3,0,0,0
Sussex,0015 NEWTON,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,77,0,68,0,9,0
Sussex,0015 NEWTON,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,2838,0,2713,3,122,0
Sussex,0015 NEWTON,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,903,0,867,0,36,0
Sussex,0015 NEWTON,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,4,0,4,0,0,0
Sussex,0015 NEWTON,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,111,0,98,0,13,0
Sussex,0015 NEWTON,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,2120,0,2026,1,93,0
Sussex,0015 NEWTON,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,1481,0,1423,2,56,0
Sussex,0015 NEWTON,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,4,0,4,0,0,0
Sussex,0015 NEWTON,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,251,0,229,0,22,0
Sussex,0016 OGDENSBURG BORO,Registered Voters,,,,1791,,,,,
Sussex,0016 OGDENSBURG BORO,Ballots Cast,,,,1374,0,1317,2,55,0
Sussex,0016 OGDENSBURG BORO,President,,Biden / Harris,DEM,519,0,500,2,17,0
Sussex,0016 OGDENSBURG BORO,President,,Trump / Pence,REP,808,0,774,0,34,0
Sussex,0016 OGDENSBURG BORO,President,,La Riva / Freeman,SAL,2,0,2,0,0,0
Sussex,0016 OGDENSBURG BORO,President,,Blankenship / Mohr,CST,1,0,0,0,1,0
Sussex,0016 OGDENSBURG BORO,President,,Jorgensen / Cohen,LIB,24,0,21,0,3,0
Sussex,0016 OGDENSBURG BORO,President,,Hammons / Bodenstab,UPA,0,0,0,0,0,0
Sussex,0016 OGDENSBURG BORO,President,,Hawkins / Walker,GRN,5,0,5,0,0,0
Sussex,0016 OGDENSBURG BORO,President,,De La Fuente / Richardson,ALL,1,0,1,0,0,0
Sussex,0016 OGDENSBURG BORO,President,,Write-ins,,6,0,6,0,0,0
Sussex,0016 OGDENSBURG BORO,President,,Over Votes,,1,0,1,0,0,0
Sussex,0016 OGDENSBURG BORO,President,,Under Votes,,7,0,7,0,0,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,Cory Booker,DEM,526,0,505,2,19,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,764,0,739,0,25,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,Madelyn R. Hoffman,GRN,36,0,31,0,5,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,Veronica Fernandez,OBF,6,0,4,0,2,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,Daniel Burke,LWR,2,0,2,0,0,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,Write-ins,,1,0,1,0,0,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,Over Votes,,1,0,1,0,0,0
Sussex,0016 OGDENSBURG BORO,U.S. Senate,,Under Votes,,38,0,34,0,4,0
Sussex,0016 OGDENSBURG BORO,U.S. House,11,Mikie Sherrill,DEM,561,0,539,2,20,0
Sussex,0016 OGDENSBURG BORO,U.S. House,11,Rosemary Becchi,REP,766,0,738,0,28,0
Sussex,0016 OGDENSBURG BORO,U.S. House,11,Write-ins,,2,0,1,0,1,0
Sussex,0016 OGDENSBURG BORO,U.S. House,11,Over Votes,,1,0,1,0,0,0
Sussex,0016 OGDENSBURG BORO,U.S. House,11,Under Votes,,44,0,38,0,6,0
Sussex,0016 OGDENSBURG BORO,FREEHOLDER,,Robert J. Slockbower,DEM,497,0,478,2,17,0
Sussex,0016 OGDENSBURG BORO,FREEHOLDER,,Herbert J. Yardley,REP,795,0,765,0,30,0
Sussex,0016 OGDENSBURG BORO,FREEHOLDER,,Write-ins,,3,0,2,0,1,0
Sussex,0016 OGDENSBURG BORO,FREEHOLDER,,Over Votes,,0,0,0,0,0,0
Sussex,0016 OGDENSBURG BORO,FREEHOLDER,,Under Votes,,79,0,72,0,7,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,Michael Nardini,DEM,809,0,778,2,29,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,Alfonse A. De Meo,,580,0,557,2,21,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,Write-ins,,111,0,107,0,4,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,Over Votes,,0,0,0,0,0,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO COMMON COUNCIL,,Under Votes,,1248,0,1192,0,56,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO BOE MEMBER,,Stacy Walsh,,923,0,893,2,28,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO BOE MEMBER,,Toni L. Corban,,867,0,840,2,25,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO BOE MEMBER,,Mary E. Donegan,,906,0,885,2,19,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO BOE MEMBER,,Write-ins,,77,0,74,0,3,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO BOE MEMBER,,Over Votes,,6,0,6,0,0,0
Sussex,0016 OGDENSBURG BORO,OGDENSBURG BORO BOE MEMBER,,Under Votes,,1343,0,1253,0,90,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,877,0,840,2,35,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,472,0,456,0,16,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,1,0,1,0,0,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,24,0,20,0,4,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,1061,0,1016,2,43,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,274,0,264,0,10,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,3,0,3,0,0,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,36,0,34,0,2,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,662,0,637,2,23,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,607,0,580,0,27,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,1,0,1,0,0,0
Sussex,0016 OGDENSBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,104,0,99,0,5,0
Sussex,0017 SANDYSTON TWP,Registered Voters,,,,1586,,,,,
Sussex,0017 SANDYSTON TWP,Ballots Cast,,,,1239,0,1218,1,20,0
Sussex,0017 SANDYSTON TWP,President,,Biden / Harris,DEM,416,0,408,0,8,0
Sussex,0017 SANDYSTON TWP,President,,Trump / Pence,REP,774,0,763,1,10,0
Sussex,0017 SANDYSTON TWP,President,,La Riva / Freeman,SAL,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,President,,Blankenship / Mohr,CST,3,0,3,0,0,0
Sussex,0017 SANDYSTON TWP,President,,Jorgensen / Cohen,LIB,21,0,21,0,0,0
Sussex,0017 SANDYSTON TWP,President,,Hammons / Bodenstab,UPA,1,0,1,0,0,0
Sussex,0017 SANDYSTON TWP,President,,Hawkins / Walker,GRN,8,0,7,0,1,0
Sussex,0017 SANDYSTON TWP,President,,De La Fuente / Richardson,ALL,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,President,,Write-ins,,7,0,6,0,1,0
Sussex,0017 SANDYSTON TWP,President,,Over Votes,,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,President,,Under Votes,,9,0,9,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. Senate,,Cory Booker,DEM,417,0,408,0,9,0
Sussex,0017 SANDYSTON TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,767,0,755,1,11,0
Sussex,0017 SANDYSTON TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,21,0,21,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. Senate,,Veronica Fernandez,OBF,9,0,9,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. Senate,,Daniel Burke,LWR,1,0,1,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. Senate,,Write-ins,,2,0,2,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. Senate,,Over Votes,,0,0,0,0,0,0
