county,precinct,office,district,candidate,party,votes,machine,mail,mail_48,federal,military,emergency,provisional
Middlesex,Borough of Spotswood 46,President,,Donald J. Trump,REP,2545,0,2384,0,0,0,0,161
Middlesex,Borough of Spotswood 46,President,,Jo Jorgensen,NPC,58,0,54,0,0,0,0,4
Middlesex,Borough of Spotswood 46,President,,Don Blankenship,NPD,7,0,7,0,0,0,0,0
Middlesex,Borough of Spotswood 46,President,,Howie Hawkins,NPE,16,0,14,0,0,0,0,2
Middlesex,Borough of Spotswood 46,President,,Gloria Estela La Riva,NPF,2,0,2,0,0,0,0,0
Middlesex,Borough of Spotswood 46,President,,"Roque ""Rocky"" De La Fuente",NPG,5,0,5,0,0,0,0,0
Middlesex,Borough of Spotswood 46,President,,Bill Hammons,NPH,4,0,4,0,0,0,0,0
Middlesex,Borough of Spotswood 46,President,,Write-In,,11,0,11,0,0,0,0,0
Middlesex,Borough of Spotswood 46,President,,Overvotes,,33,0,28,0,0,0,0,5
Middlesex,Borough of Spotswood 46,President,,Undervotes,,28,0,25,0,0,0,0,3
Middlesex,Borough of Spotswood 46,U.S. Senate,,Cory Booker,DEM,1797,0,1677,0,7,0,0,113
Middlesex,Borough of Spotswood 46,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,2378,0,2244,0,0,0,0,134
Middlesex,Borough of Spotswood 46,U.S. Senate,,Daniel Burke,NPC,61,0,55,0,0,0,0,6
Middlesex,Borough of Spotswood 46,U.S. Senate,,Veronica Fernandez,NPD,43,0,40,0,0,0,0,3
Middlesex,Borough of Spotswood 46,U.S. Senate,,Madelyn R. Hoffman,,55,0,51,0,1,0,0,3
Middlesex,Borough of Spotswood 46,U.S. Senate,,Write-In,,5,0,5,0,0,0,0,0
Middlesex,Borough of Spotswood 46,U.S. Senate,,Overvotes,,22,0,17,0,0,0,0,5
Middlesex,Borough of Spotswood 46,U.S. Senate,,Undervotes,,169,0,156,0,0,0,0,13
Middlesex,Borough of Spotswood 46,U.S. House,12,Bonnie Watson Coleman,DEM,1739,0,1627,0,8,0,0,104
Middlesex,Borough of Spotswood 46,U.S. House,12,Mark Razzoli,REP,2451,0,2304,0,0,0,0,147
Middlesex,Borough of Spotswood 46,U.S. House,12,Kenneth J. Cody,NPF,20,0,19,0,0,0,0,1
Middlesex,Borough of Spotswood 46,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,66,0,64,0,0,0,0,2
Middlesex,Borough of Spotswood 46,U.S. House,12,Write-In,,3,0,3,0,0,0,0,0
Middlesex,Borough of Spotswood 46,U.S. House,12,Overvotes,,31,0,26,0,0,0,0,5
Middlesex,Borough of Spotswood 46,U.S. House,12,Undervotes,,220,0,202,0,0,0,0,18
Middlesex,Township of Woodbridge 47,Registered Voters,,,,65727,,,,,,,
Middlesex,Township of Woodbridge 47,Ballots Cast Total,,,,46040,33,41062,0,122,0,0,4823
Middlesex,Township of Woodbridge 47,Ballots Cast Blank,,,,61,0,40,0,0,0,0,21
Middlesex,Township of Woodbridge 47,President,,Joseph R. Biden,DEM,25778,15,23008,0,97,0,0,2658
Middlesex,Township of Woodbridge 47,President,,Donald J. Trump,REP,18760,18,16824,0,24,0,0,1894
Middlesex,Township of Woodbridge 47,President,,Jo Jorgensen,NPC,292,0,256,0,1,0,0,35
Middlesex,Township of Woodbridge 47,President,,Don Blankenship,NPD,23,0,21,0,0,0,0,2
Middlesex,Township of Woodbridge 47,President,,Howie Hawkins,NPE,141,0,122,0,0,0,0,19
Middlesex,Township of Woodbridge 47,President,,Gloria Estela La Riva,NPF,31,0,29,0,0,0,0,2
Middlesex,Township of Woodbridge 47,President,,"Roque ""Rocky"" De La Fuente",NPG,19,0,17,0,0,0,0,2
Middlesex,Township of Woodbridge 47,President,,Bill Hammons,NPH,26,0,25,0,0,0,0,1
Middlesex,Township of Woodbridge 47,President,,Write-In,,123,0,118,0,0,0,0,5
Middlesex,Township of Woodbridge 47,President,,Overvotes,,447,0,345,0,0,0,0,102
Middlesex,Township of Woodbridge 47,President,,Undervotes,,400,0,297,0,0,0,0,103
Middlesex,Township of Woodbridge 47,U.S. Senate,,Cory Booker,DEM,25778,16,23014,0,93,0,0,2655
Middlesex,Township of Woodbridge 47,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,17051,14,15411,0,23,0,0,1603
Middlesex,Township of Woodbridge 47,U.S. Senate,,Daniel Burke,NPC,275,0,253,0,0,0,0,22
Middlesex,Township of Woodbridge 47,U.S. Senate,,Veronica Fernandez,NPD,409,0,336,0,0,0,0,73
Middlesex,Township of Woodbridge 47,U.S. Senate,,Madelyn R. Hoffman,,437,0,388,0,0,0,0,49
Middlesex,Township of Woodbridge 47,U.S. Senate,,Write-In,,48,0,45,0,0,0,0,3
Middlesex,Township of Woodbridge 47,U.S. Senate,,Overvotes,,356,0,283,0,0,0,0,73
Middlesex,Township of Woodbridge 47,U.S. Senate,,Undervotes,,1686,3,1332,0,6,0,0,345
Middlesex,Township of Woodbridge 47,U.S. House,6,Frank Pallone Jr.,DEM,27119,17,24334,0,94,0,0,2674
Middlesex,Township of Woodbridge 47,U.S. House,6,Christian Onuoha,REP,16588,14,14878,0,21,0,0,1675
Middlesex,Township of Woodbridge 47,U.S. House,6,Write-In,,51,0,47,0,0,0,0,4
Middlesex,Township of Woodbridge 47,U.S. House,6,Overvotes,,110,0,96,0,0,0,0,14
Middlesex,Township of Woodbridge 47,U.S. House,6,Undervotes,,2172,2,1707,0,7,0,0,456
