county,municipality,office,district,party,candidate,votes
Hudson,Guttenberg Town,General Assembly,32,Republican,Michael J. Bartulovich,177
Hudson,Guttenberg Town,General Assembly,32,Independent,April Tricoli-Busset,31
Hudson,Harrison Town,General Assembly,32,Democratic,Vincent Prieto,946
Hudson,Harrison Town,General Assembly,32,Democratic,Angelica M. Jimenez,948
Hudson,Harrison Town,General Assembly,32,Republican,Ronald F. Tarolla,171
Hudson,Harrison Town,General Assembly,32,Republican,Michael J. Bartulovich,179
Hudson,Harrison Town,General Assembly,32,Independent,April Tricoli-Busset,46
Hudson,Kearny Town,General Assembly,32,Democratic,Vincent Prieto,1330
Hudson,Kearny Town,General Assembly,32,Democratic,Angelica M. Jimenez,1331
Hudson,Kearny Town,General Assembly,32,Republican,Ronald F. Tarolla,796
Hudson,Kearny Town,General Assembly,32,Republican,Michael J. Bartulovich,804
Hudson,Kearny Town,General Assembly,32,Independent,April Tricoli-Busset,85
Hudson,North Bergen Twp.,General Assembly,32,Democratic,Vincent Prieto,7820
Hudson,North Bergen Twp.,General Assembly,32,Democratic,Angelica M. Jimenez,7697
Hudson,North Bergen Twp.,General Assembly,32,Republican,Ronald F. Tarolla,714
Hudson,North Bergen Twp.,General Assembly,32,Republican,Michael J. Bartulovich,768
Hudson,North Bergen Twp.,General Assembly,32,Independent,April Tricoli-Busset,146
Hudson,Secaucus Town,General Assembly,32,Democratic,Vincent Prieto,1564
Hudson,Secaucus Town,General Assembly,32,Democratic,Angelica M. Jimenez,1259
Hudson,Secaucus Town,General Assembly,32,Republican,Ronald F. Tarolla,458
Hudson,Secaucus Town,General Assembly,32,Republican,Michael J. Bartulovich,527
Hudson,Secaucus Town,General Assembly,32,Independent,April Tricoli-Busset,71
Hudson,West New York Town,General Assembly,32,Democratic,Vincent Prieto,1808
Hudson,West New York Town,General Assembly,32,Democratic,Angelica M. Jimenez,1766
Hudson,West New York Town,General Assembly,32,Republican,Ronald F. Tarolla,425
Hudson,West New York Town,General Assembly,32,Republican,Michael J. Bartulovich,452
Hudson,West New York Town,General Assembly,32,Independent,April Tricoli-Busset,63
Hudson,Vote By Mail,General Assembly,32,Democratic,Vincent Prieto,0
Hudson,Vote By Mail,General Assembly,32,Democratic,Angelica M. Jimenez,0
Hudson,Vote By Mail,General Assembly,32,Republican,Ronald F. Tarolla,0
Hudson,Vote By Mail,General Assembly,32,Republican,Michael J. Bartulovich,0
Hudson,Vote By Mail,General Assembly,32,Independent,April Tricoli-Busset,0
Hudson,Provisional Ballots,General Assembly,32,Democratic,Vincent Prieto,0
Hudson,Provisional Ballots,General Assembly,32,Democratic,Angelica M. Jimenez,0
Hudson,Provisional Ballots,General Assembly,32,Republican,Ronald F. Tarolla,0
Hudson,Provisional Ballots,General Assembly,32,Republican,Michael J. Bartulovich,0
Hudson,Provisional Ballots,General Assembly,32,Independent,April Tricoli-Busset,0
Hudson,Hoboken City,General Assembly,33,Democratic,"Ruben J. Ramos, Jr.",4222
Hudson,Hoboken City,General Assembly,33,Democratic,Sean Connors,3761
Hudson,Hoboken City,General Assembly,33,Republican,Fernando Uribe,1267
Hudson,Hoboken City,General Assembly,33,Republican,Christopher Garcia,1328
Hudson,Jersey City,General Assembly,33,Democratic,"Ruben J. Ramos, Jr.",4351
Hudson,Jersey City,General Assembly,33,Democratic,Sean Connors,4693
Hudson,Jersey City,General Assembly,33,Republican,Fernando Uribe,910
Hudson,Jersey City,General Assembly,33,Republican,Christopher Garcia,951
Hudson,Union City,General Assembly,33,Democratic,"Ruben J. Ramos, Jr.",7654
Hudson,Union City,General Assembly,33,Democratic,Sean Connors,7407
Hudson,Union City,General Assembly,33,Republican,Fernando Uribe,718
Hudson,Union City,General Assembly,33,Republican,Christopher Garcia,709
Hudson,Weehawken Twp.,General Assembly,33,Democratic,"Ruben J. Ramos, Jr.",1217
Hudson,Weehawken Twp.,General Assembly,33,Democratic,Sean Connors,1203
Hudson,Weehawken Twp.,General Assembly,33,Republican,Fernando Uribe,226
Hudson,Weehawken Twp.,General Assembly,33,Republican,Christopher Garcia,226
Hudson,Vote By Mail,General Assembly,33,Democratic,"Ruben J. Ramos, Jr.",0
Hudson,Vote By Mail,General Assembly,33,Democratic,Sean Connors,0
Hudson,Vote By Mail,General Assembly,33,Republican,Fernando Uribe,0
Hudson,Vote By Mail,General Assembly,33,Republican,Christopher Garcia,0
Hudson,Provisional Ballots,General Assembly,33,Democratic,"Ruben J. Ramos, Jr.",0
Hudson,Provisional Ballots,General Assembly,33,Democratic,Sean Connors,0
Hudson,Provisional Ballots,General Assembly,33,Republican,Fernando Uribe,0
Hudson,Provisional Ballots,General Assembly,33,Republican,Christopher Garcia,0
Essex,City of Orange Twp.,General Assembly,34,Democratic,Sheila Y. Oliver,1967
Essex,City of Orange Twp.,General Assembly,34,Democratic,Thomas P. Giblin,2004
Essex,City of Orange Twp.,General Assembly,34,Republican,Joan Salensky,80
Essex,City of Orange Twp.,General Assembly,34,Republican,Steve Farrell,93
Essex,City of Orange Twp.,General Assembly,34,Indpendent,Clenard Childress,106
Essex,City of Orange Twp.,General Assembly,34,Indpendent,David Taylor,53
Essex,East Orange City,General Assembly,34,Democratic,Sheila Y. Oliver,5081
Essex,East Orange City,General Assembly,34,Democratic,Thomas P. Giblin,5111
Essex,East Orange City,General Assembly,34,Republican,Joan Salensky,124
Essex,East Orange City,General Assembly,34,Republican,Steve Farrell,148
Essex,East Orange City,General Assembly,34,Indpendent,Clenard Childress,251
Essex,East Orange City,General Assembly,34,Indpendent,David Taylor,168
Essex,Montclair Twp.,General Assembly,34,Democratic,Sheila Y. Oliver,4351
Essex,Montclair Twp.,General Assembly,34,Democratic,Thomas P. Giblin,4663
Essex,Montclair Twp.,General Assembly,34,Republican,Joan Salensky,942
Essex,Montclair Twp.,General Assembly,34,Republican,Steve Farrell,982
Essex,Montclair Twp.,General Assembly,34,Indpendent,Clenard Childress,258
Essex,Montclair Twp.,General Assembly,34,Indpendent,David Taylor,188
Essex,Vote By Mail,General Assembly,34,Democratic,Sheila Y. Oliver,0
Essex,Vote By Mail,General Assembly,34,Democratic,Thomas P. Giblin,0
Essex,Vote By Mail,General Assembly,34,Republican,Joan Salensky,0
Essex,Vote By Mail,General Assembly,34,Republican,Steve Farrell,0
Essex,Vote By Mail,General Assembly,34,Indpendent,Clenard Childress,0
Essex,Vote By Mail,General Assembly,34,Indpendent,David Taylor,0
Essex,Provisional Ballots,General Assembly,34,Democratic,Sheila Y. Oliver,0
Essex,Provisional Ballots,General Assembly,34,Democratic,Thomas P. Giblin,0
Essex,Provisional Ballots,General Assembly,34,Republican,Joan Salensky,0
Essex,Provisional Ballots,General Assembly,34,Republican,Steve Farrell,0
Essex,Provisional Ballots,General Assembly,34,Indpendent,Clenard Childress,0
Essex,Provisional Ballots,General Assembly,34,Indpendent,David Taylor,0
Passaic,Clifton City,General Assembly,34,Democratic,Sheila Y. Oliver,4063
Passaic,Clifton City,General Assembly,34,Democratic,Thomas P. Giblin,4507
Passaic,Clifton City,General Assembly,34,Republican,Joan Salensky,3105
Passaic,Clifton City,General Assembly,34,Republican,Steve Farrell,3047
Passaic,Clifton City,General Assembly,34,Indpendent,Clenard Childress,198
Passaic,Clifton City,General Assembly,34,Indpendent,David Taylor,177
Passaic,Vote By Mail,General Assembly,34,Democratic,Sheila Y. Oliver,0
Passaic,Vote By Mail,General Assembly,34,Democratic,Thomas P. Giblin,0
Passaic,Vote By Mail,General Assembly,34,Republican,Joan Salensky,0
Passaic,Vote By Mail,General Assembly,34,Republican,Steve Farrell,0
Passaic,Vote By Mail,General Assembly,34,Indpendent,Clenard Childress,0
Passaic,Vote By Mail,General Assembly,34,Indpendent,David Taylor,0
Passaic,Provisional Ballots,General Assembly,34,Democratic,Sheila Y. Oliver,0
Passaic,Provisional Ballots,General Assembly,34,Democratic,Thomas P. Giblin,0
Passaic,Provisional Ballots,General Assembly,34,Republican,Joan Salensky,0
Passaic,Provisional Ballots,General Assembly,34,Republican,Steve Farrell,0
Passaic,Provisional Ballots,General Assembly,34,Indpendent,Clenard Childress,0
Passaic,Provisional Ballots,General Assembly,34,Indpendent,David Taylor,0
Bergen,Elmwood Park Boro,General Assembly,35,Democratic,Shavonda E. Sumter,1367
Bergen,Elmwood Park Boro,General Assembly,35,Democratic,Benjie E. Wimberly,1418
Bergen,Elmwood Park Boro,General Assembly,35,Republican,William A. Connolly,1716
Bergen,Elmwood Park Boro,General Assembly,35,Republican,Donna Puglisi,1719
Bergen,Garfield City,General Assembly,35,Democratic,Shavonda E. Sumter,1041
Bergen,Garfield City,General Assembly,35,Democratic,Benjie E. Wimberly,1051
Bergen,Garfield City,General Assembly,35,Republican,William A. Connolly,702
Bergen,Garfield City,General Assembly,35,Republican,Donna Puglisi,719
Bergen,Vote By Mail,General Assembly,35,Democratic,Shavonda E. Sumter,0
Bergen,Vote By Mail,General Assembly,35,Democratic,Benjie E. Wimberly,0
Bergen,Vote By Mail,General Assembly,35,Republican,William A. Connolly,0
Bergen,Vote By Mail,General Assembly,35,Republican,Donna Puglisi,0
Bergen,Provisional Ballots,General Assembly,35,Democratic,Shavonda E. Sumter,0
Bergen,Provisional Ballots,General Assembly,35,Democratic,Benjie E. Wimberly,0
Bergen,Provisional Ballots,General Assembly,35,Republican,William A. Connolly,0
Bergen,Provisional Ballots,General Assembly,35,Republican,Donna Puglisi,0
Passaic,Haledon Boro,General Assembly,35,Democratic,Shavonda E. Sumter,505
Passaic,Haledon Boro,General Assembly,35,Democratic,Benjie E. Wimberly,516
Passaic,Haledon Boro,General Assembly,35,Republican,William A. Connolly,406
Passaic,Haledon Boro,General Assembly,35,Republican,Donna Puglisi,411
Passaic,North Haledon Boro,General Assembly,35,Democratic,Shavonda E. Sumter,416
Passaic,North Haledon Boro,General Assembly,35,Democratic,Benjie E. Wimberly,447
Passaic,North Haledon Boro,General Assembly,35,Republican,William A. Connolly,1076
Passaic,North Haledon Boro,General Assembly,35,Republican,Donna Puglisi,1138
Passaic,Paterson City,General Assembly,35,Democratic,Shavonda E. Sumter,9383
Passaic,Paterson City,General Assembly,35,Democratic,Benjie E. Wimberly,9682
Passaic,Paterson City,General Assembly,35,Republican,William A. Connolly,945
Passaic,Paterson City,General Assembly,35,Republican,Donna Puglisi,942
Passaic,Prospect Park Boro,General Assembly,35,Democratic,Shavonda E. Sumter,431
Passaic,Prospect Park Boro,General Assembly,35,Democratic,Benjie E. Wimberly,437
Passaic,Prospect Park Boro,General Assembly,35,Republican,William A. Connolly,175
Passaic,Prospect Park Boro,General Assembly,35,Republican,Donna Puglisi,185
Passaic,Vote By Mail,General Assembly,35,Democratic,Shavonda E. Sumter,0
Passaic,Vote By Mail,General Assembly,35,Democratic,Benjie E. Wimberly,0
Passaic,Vote By Mail,General Assembly,35,Republican,William A. Connolly,0
Passaic,Vote By Mail,General Assembly,35,Republican,Donna Puglisi,0
Passaic,Provisional Ballots,General Assembly,35,Democratic,Shavonda E. Sumter,0
Passaic,Provisional Ballots,General Assembly,35,Democratic,Benjie E. Wimberly,0
Passaic,Provisional Ballots,General Assembly,35,Republican,William A. Connolly,0
Passaic,Provisional Ballots,General Assembly,35,Republican,Donna Puglisi,0
Bergen,Carlstadt Boro,General Assembly,36,Democratic,Gary Schaer,829
Bergen,Carlstadt Boro,General Assembly,36,Democratic,Marlene Caride,804
Bergen,Carlstadt Boro,General Assembly,36,Republican,John C. Genovesi,837
Bergen,Carlstadt Boro,General Assembly,36,Republican,Sara Rosengarten,828
Bergen,Cliffside Park Boro,General Assembly,36,Democratic,Gary Schaer,2110
Bergen,Cliffside Park Boro,General Assembly,36,Democratic,Marlene Caride,2087
Bergen,Cliffside Park Boro,General Assembly,36,Republican,John C. Genovesi,832
Bergen,Cliffside Park Boro,General Assembly,36,Republican,Sara Rosengarten,848
Bergen,East Rutherford Boro,General Assembly,36,Democratic,Gary Schaer,689
Bergen,East Rutherford Boro,General Assembly,36,Democratic,Marlene Caride,635
Bergen,East Rutherford Boro,General Assembly,36,Republican,John C. Genovesi,796
Bergen,East Rutherford Boro,General Assembly,36,Republican,Sara Rosengarten,799
Bergen,Little Ferry Boro,General Assembly,36,Democratic,Gary Schaer,983
Bergen,Little Ferry Boro,General Assembly,36,Democratic,Marlene Caride,987
Bergen,Little Ferry Boro,General Assembly,36,Republican,John C. Genovesi,513
Bergen,Little Ferry Boro,General Assembly,36,Republican,Sara Rosengarten,510
Bergen,Lyndhurst Twp.,General Assembly,36,Democratic,Gary Schaer,1442
Bergen,Lyndhurst Twp.,General Assembly,36,Democratic,Marlene Caride,1361
Bergen,Lyndhurst Twp.,General Assembly,36,Republican,John C. Genovesi,997
Bergen,Lyndhurst Twp.,General Assembly,36,Republican,Sara Rosengarten,975
Bergen,Moonachie Boro,General Assembly,36,Democratic,Gary Schaer,296
Bergen,Moonachie Boro,General Assembly,36,Democratic,Marlene Caride,295
Bergen,Moonachie Boro,General Assembly,36,Republican,John C. Genovesi,174
Bergen,Moonachie Boro,General Assembly,36,Republican,Sara Rosengarten,170
Bergen,North Arlington Boro,General Assembly,36,Democratic,Gary Schaer,1445
Bergen,North Arlington Boro,General Assembly,36,Democratic,Marlene Caride,1373
Bergen,North Arlington Boro,General Assembly,36,Republican,John C. Genovesi,1241
Bergen,North Arlington Boro,General Assembly,36,Republican,Sara Rosengarten,1237
Bergen,Ridgefield Boro,General Assembly,36,Democratic,Gary Schaer,1208
Bergen,Ridgefield Boro,General Assembly,36,Democratic,Marlene Caride,1226
Bergen,Ridgefield Boro,General Assembly,36,Republican,John C. Genovesi,957
Bergen,Ridgefield Boro,General Assembly,36,Republican,Sara Rosengarten,934
Bergen,Ridgefield Park Village,General Assembly,36,Democratic,Gary Schaer,770
Bergen,Ridgefield Park Village,General Assembly,36,Democratic,Marlene Caride,760
Bergen,Ridgefield Park Village,General Assembly,36,Republican,John C. Genovesi,522
Bergen,Ridgefield Park Village,General Assembly,36,Republican,Sara Rosengarten,519
Bergen,Rutherford Boro,General Assembly,36,Democratic,Gary Schaer,2161
Bergen,Rutherford Boro,General Assembly,36,Democratic,Marlene Caride,1996
Bergen,Rutherford Boro,General Assembly,36,Republican,John C. Genovesi,1923
Bergen,Rutherford Boro,General Assembly,36,Republican,Sara Rosengarten,1986
Bergen,South Hackensack Twp.,General Assembly,36,Democratic,Gary Schaer,332
Bergen,South Hackensack Twp.,General Assembly,36,Democratic,Marlene Caride,325
Bergen,South Hackensack Twp.,General Assembly,36,Republican,John C. Genovesi,233
Bergen,South Hackensack Twp.,General Assembly,36,Republican,Sara Rosengarten,230
Bergen,Teterboro Boro,General Assembly,36,Democratic,Gary Schaer,1
Bergen,Teterboro Boro,General Assembly,36,Democratic,Marlene Caride,1
Bergen,Teterboro Boro,General Assembly,36,Republican,John C. Genovesi,14
Bergen,Teterboro Boro,General Assembly,36,Republican,Sara Rosengarten,14
Bergen,Wallington Boro,General Assembly,36,Democratic,Gary Schaer,963
Bergen,Wallington Boro,General Assembly,36,Democratic,Marlene Caride,933
Bergen,Wallington Boro,General Assembly,36,Republican,John C. Genovesi,896
Bergen,Wallington Boro,General Assembly,36,Republican,Sara Rosengarten,882
Bergen,Wood-Ridge Boro,General Assembly,36,Democratic,Gary Schaer,1003
Bergen,Wood-Ridge Boro,General Assembly,36,Democratic,Marlene Caride,982
Bergen,Wood-Ridge Boro,General Assembly,36,Republican,John C. Genovesi,630
Bergen,Wood-Ridge Boro,General Assembly,36,Republican,Sara Rosengarten,614
Bergen,Vote By Mail,General Assembly,36,Democratic,Gary Schaer,0
Bergen,Vote By Mail,General Assembly,36,Democratic,Marlene Caride,0
Bergen,Vote By Mail,General Assembly,36,Republican,John C. Genovesi,0
Bergen,Vote By Mail,General Assembly,36,Republican,Sara Rosengarten,0
Bergen,Provisional Ballots,General Assembly,36,Democratic,Gary Schaer,0
Bergen,Provisional Ballots,General Assembly,36,Democratic,Marlene Caride,0
Bergen,Provisional Ballots,General Assembly,36,Republican,John C. Genovesi,0
Bergen,Provisional Ballots,General Assembly,36,Republican,Sara Rosengarten,0
Passaic,Passaic City,General Assembly,36,Democratic,Gary Schaer,3030
Passaic,Passaic City,General Assembly,36,Democratic,Marlene Caride,2554
Passaic,Passaic City,General Assembly,36,Republican,John C. Genovesi,691
Passaic,Passaic City,General Assembly,36,Republican,Sara Rosengarten,1189
Passaic,Vote By Mail,General Assembly,36,Democratic,Gary Schaer,0
Passaic,Vote By Mail,General Assembly,36,Democratic,Marlene Caride,0
Passaic,Vote By Mail,General Assembly,36,Republican,John C. Genovesi,0
Passaic,Vote By Mail,General Assembly,36,Republican,Sara Rosengarten,0
Passaic,Provisional Ballots,General Assembly,36,Democratic,Gary Schaer,0
Passaic,Provisional Ballots,General Assembly,36,Democratic,Marlene Caride,0
Passaic,Provisional Ballots,General Assembly,36,Republican,John C. Genovesi,0
Passaic,Provisional Ballots,General Assembly,36,Republican,Sara Rosengarten,0
Bergen,Alpine Boro,General Assembly,37,Democratic,Gordon M. Johnson,126
Bergen,Alpine Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,139
Bergen,Alpine Boro,General Assembly,37,Republican,Keith Jensen,157
Bergen,Alpine Boro,General Assembly,37,Republican,Gregory John Aslanian,152
Bergen,Alpine Boro,General Assembly,37,Independent,Julian Heickln,10
Bergen,Bogota Boro,General Assembly,37,Democratic,Gordon M. Johnson,962
Bergen,Bogota Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,981
Bergen,Bogota Boro,General Assembly,37,Republican,Keith Jensen,636
Bergen,Bogota Boro,General Assembly,37,Republican,Gregory John Aslanian,614
Bergen,Bogota Boro,General Assembly,37,Independent,Julian Heickln,28
Bergen,Cresskill Boro,General Assembly,37,Democratic,Gordon M. Johnson,575
Bergen,Cresskill Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,589
Bergen,Cresskill Boro,General Assembly,37,Republican,Keith Jensen,571
Bergen,Cresskill Boro,General Assembly,37,Republican,Gregory John Aslanian,568
Bergen,Cresskill Boro,General Assembly,37,Independent,Julian Heickln,33
Bergen,Englewood City,General Assembly,37,Democratic,Gordon M. Johnson,2761
Bergen,Englewood City,General Assembly,37,Democratic,Valerie Vainieri Huttle,2750
Bergen,Englewood City,General Assembly,37,Republican,Keith Jensen,742
Bergen,Englewood City,General Assembly,37,Republican,Gregory John Aslanian,734
Bergen,Englewood City,General Assembly,37,Independent,Julian Heickln,60
Bergen,Englewood Cliffs Boro,General Assembly,37,Democratic,Gordon M. Johnson,823
Bergen,Englewood Cliffs Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,822
Bergen,Englewood Cliffs Boro,General Assembly,37,Republican,Keith Jensen,881
Bergen,Englewood Cliffs Boro,General Assembly,37,Republican,Gregory John Aslanian,906
Bergen,Englewood Cliffs Boro,General Assembly,37,Independent,Julian Heickln,35
Bergen,Fort Lee Boro,General Assembly,37,Democratic,Gordon M. Johnson,3529
Bergen,Fort Lee Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,3597
Bergen,Fort Lee Boro,General Assembly,37,Republican,Keith Jensen,1931
Bergen,Fort Lee Boro,General Assembly,37,Republican,Gregory John Aslanian,1860
Bergen,Fort Lee Boro,General Assembly,37,Independent,Julian Heickln,100
Bergen,Hackensack City,General Assembly,37,Democratic,Gordon M. Johnson,3096
Bergen,Hackensack City,General Assembly,37,Democratic,Valerie Vainieri Huttle,3115
Bergen,Hackensack City,General Assembly,37,Republican,Keith Jensen,989
Bergen,Hackensack City,General Assembly,37,Republican,Gregory John Aslanian,951
Bergen,Hackensack City,General Assembly,37,Independent,Julian Heickln,62
Bergen,Leonia Boro,General Assembly,37,Democratic,Gordon M. Johnson,1345
Bergen,Leonia Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,1365
Bergen,Leonia Boro,General Assembly,37,Republican,Keith Jensen,566
Bergen,Leonia Boro,General Assembly,37,Republican,Gregory John Aslanian,554
Bergen,Leonia Boro,General Assembly,37,Independent,Julian Heickln,97
Bergen,Northvale Boro,General Assembly,37,Democratic,Gordon M. Johnson,526
Bergen,Northvale Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,547
Bergen,Northvale Boro,General Assembly,37,Republican,Keith Jensen,471
Bergen,Northvale Boro,General Assembly,37,Republican,Gregory John Aslanian,450
Bergen,Northvale Boro,General Assembly,37,Independent,Julian Heickln,20
Bergen,Palisades Park Boro,General Assembly,37,Democratic,Gordon M. Johnson,1044
Bergen,Palisades Park Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,1036
Bergen,Palisades Park Boro,General Assembly,37,Republican,Keith Jensen,472
Bergen,Palisades Park Boro,General Assembly,37,Republican,Gregory John Aslanian,467
Bergen,Palisades Park Boro,General Assembly,37,Independent,Julian Heickln,24
Bergen,Rockleigh Boro,General Assembly,37,Democratic,Gordon M. Johnson,28
Bergen,Rockleigh Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,30
Bergen,Rockleigh Boro,General Assembly,37,Republican,Keith Jensen,44
Bergen,Rockleigh Boro,General Assembly,37,Republican,Gregory John Aslanian,49
Bergen,Rockleigh Boro,General Assembly,37,Independent,Julian Heickln,4
Bergen,Teaneck Twp.,General Assembly,37,Democratic,Gordon M. Johnson,5145
Bergen,Teaneck Twp.,General Assembly,37,Democratic,Valerie Vainieri Huttle,5146
Bergen,Teaneck Twp.,General Assembly,37,Republican,Keith Jensen,1578
Bergen,Teaneck Twp.,General Assembly,37,Republican,Gregory John Aslanian,1551
Bergen,Teaneck Twp.,General Assembly,37,Independent,Julian Heickln,111
Bergen,Tenafly Boro,General Assembly,37,Democratic,Gordon M. Johnson,1879
Bergen,Tenafly Boro,General Assembly,37,Democratic,Valerie Vainieri Huttle,1945
Bergen,Tenafly Boro,General Assembly,37,Republican,Keith Jensen,1112
Bergen,Tenafly Boro,General Assembly,37,Republican,Gregory John Aslanian,1073
Bergen,Tenafly Boro,General Assembly,37,Independent,Julian Heickln,91
Bergen,Vote By Mail,General Assembly,37,Democratic,Gordon M. Johnson,0
Bergen,Vote By Mail,General Assembly,37,Democratic,Valerie Vainieri Huttle,0
Bergen,Vote By Mail,General Assembly,37,Republican,Keith Jensen,0
Bergen,Vote By Mail,General Assembly,37,Republican,Gregory John Aslanian,0
Bergen,Vote By Mail,General Assembly,37,Independent,Julian Heickln,0
Bergen,Provisional Ballots,General Assembly,37,Democratic,Gordon M. Johnson,0
Bergen,Provisional Ballots,General Assembly,37,Democratic,Valerie Vainieri Huttle,0
Bergen,Provisional Ballots,General Assembly,37,Republican,Keith Jensen,0
Bergen,Provisional Ballots,General Assembly,37,Republican,Gregory John Aslanian,0
Bergen,Provisional Ballots,General Assembly,37,Independent,Julian Heickln,0
Bergen,Bergenfield Boro,General Assembly,38,Democratic,Connie Terranova Wagner,2352
Bergen,Bergenfield Boro,General Assembly,38,Democratic,Timothy J. Eustace,2272
Bergen,Bergenfield Boro,General Assembly,38,Republican,Richard S. Goldberg,1504
Bergen,Bergenfield Boro,General Assembly,38,Republican,Fernando A. Alonso,1497
Bergen,Bergenfield Boro,General Assembly,38,Independent,Vinko Grskovic,50
Bergen,Fair Lawn Boro,General Assembly,38,Democratic,Connie Terranova Wagner,4147
Bergen,Fair Lawn Boro,General Assembly,38,Democratic,Timothy J. Eustace,4017
Bergen,Fair Lawn Boro,General Assembly,38,Republican,Richard S. Goldberg,3018
Bergen,Fair Lawn Boro,General Assembly,38,Republican,Fernando A. Alonso,2907
Bergen,Fair Lawn Boro,General Assembly,38,Independent,Vinko Grskovic,128
Bergen,Glen Rock Boro,General Assembly,38,Democratic,Connie Terranova Wagner,1594
Bergen,Glen Rock Boro,General Assembly,38,Democratic,Timothy J. Eustace,1542
Bergen,Glen Rock Boro,General Assembly,38,Republican,Richard S. Goldberg,1453
Bergen,Glen Rock Boro,General Assembly,38,Republican,Fernando A. Alonso,1416
Bergen,Glen Rock Boro,General Assembly,38,Independent,Vinko Grskovic,52
Bergen,Hasbrouck Heights Boro,General Assembly,38,Democratic,Connie Terranova Wagner,1049
Bergen,Hasbrouck Heights Boro,General Assembly,38,Democratic,Timothy J. Eustace,933
Bergen,Hasbrouck Heights Boro,General Assembly,38,Republican,Richard S. Goldberg,1201
Bergen,Hasbrouck Heights Boro,General Assembly,38,Republican,Fernando A. Alonso,1213
Bergen,Hasbrouck Heights Boro,General Assembly,38,Independent,Vinko Grskovic,76
Bergen,Lodi Boro,General Assembly,38,Democratic,Connie Terranova Wagner,1546
Bergen,Lodi Boro,General Assembly,38,Democratic,Timothy J. Eustace,1479
Bergen,Lodi Boro,General Assembly,38,Republican,Richard S. Goldberg,813
Bergen,Lodi Boro,General Assembly,38,Republican,Fernando A. Alonso,831
Bergen,Lodi Boro,General Assembly,38,Independent,Vinko Grskovic,44
Bergen,Maywood Boro,General Assembly,38,Democratic,Connie Terranova Wagner,1145
Bergen,Maywood Boro,General Assembly,38,Democratic,Timothy J. Eustace,1211
Bergen,Maywood Boro,General Assembly,38,Republican,Richard S. Goldberg,1126
Bergen,Maywood Boro,General Assembly,38,Republican,Fernando A. Alonso,1118
Bergen,Maywood Boro,General Assembly,38,Independent,Vinko Grskovic,35
Bergen,New Milford Boro,General Assembly,38,Democratic,Connie Terranova Wagner,1600
Bergen,New Milford Boro,General Assembly,38,Democratic,Timothy J. Eustace,1535
Bergen,New Milford Boro,General Assembly,38,Republican,Richard S. Goldberg,1375
Bergen,New Milford Boro,General Assembly,38,Republican,Fernando A. Alonso,1351
Bergen,New Milford Boro,General Assembly,38,Independent,Vinko Grskovic,53
Bergen,Oradell Boro,General Assembly,38,Democratic,Connie Terranova Wagner,879
Bergen,Oradell Boro,General Assembly,38,Democratic,Timothy J. Eustace,828
Bergen,Oradell Boro,General Assembly,38,Republican,Richard S. Goldberg,1171
Bergen,Oradell Boro,General Assembly,38,Republican,Fernando A. Alonso,1179
Bergen,Oradell Boro,General Assembly,38,Independent,Vinko Grskovic,39
Bergen,Paramus Boro,General Assembly,38,Democratic,Connie Terranova Wagner,3288
Bergen,Paramus Boro,General Assembly,38,Democratic,Timothy J. Eustace,2841
Bergen,Paramus Boro,General Assembly,38,Republican,Richard S. Goldberg,2469
Bergen,Paramus Boro,General Assembly,38,Republican,Fernando A. Alonso,2543
Bergen,Paramus Boro,General Assembly,38,Independent,Vinko Grskovic,71
Bergen,River Edge Boro,General Assembly,38,Democratic,Connie Terranova Wagner,1604
Bergen,River Edge Boro,General Assembly,38,Democratic,Timothy J. Eustace,1531
Bergen,River Edge Boro,General Assembly,38,Republican,Richard S. Goldberg,1372
Bergen,River Edge Boro,General Assembly,38,Republican,Fernando A. Alonso,1375
Bergen,River Edge Boro,General Assembly,38,Independent,Vinko Grskovic,43
Bergen,Rochelle Park Twp.,General Assembly,38,Democratic,Connie Terranova Wagner,424
Bergen,Rochelle Park Twp.,General Assembly,38,Democratic,Timothy J. Eustace,415
Bergen,Rochelle Park Twp.,General Assembly,38,Republican,Richard S. Goldberg,473
Bergen,Rochelle Park Twp.,General Assembly,38,Republican,Fernando A. Alonso,480
Bergen,Rochelle Park Twp.,General Assembly,38,Independent,Vinko Grskovic,20
Bergen,Saddle Brook Twp.,General Assembly,38,Democratic,Connie Terranova Wagner,1157
Bergen,Saddle Brook Twp.,General Assembly,38,Democratic,Timothy J. Eustace,1051
Bergen,Saddle Brook Twp.,General Assembly,38,Republican,Richard S. Goldberg,1015
Bergen,Saddle Brook Twp.,General Assembly,38,Republican,Fernando A. Alonso,1029
Bergen,Saddle Brook Twp.,General Assembly,38,Independent,Vinko Grskovic,32
Bergen,Vote By Mail,General Assembly,38,Democratic,Connie Terranova Wagner,0
Bergen,Vote By Mail,General Assembly,38,Democratic,Timothy J. Eustace,0
