county,precinct,office,district,candidate,party,early_voting,election_day,mail,provisional,emergency,federal,votes
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,SHENWEI ZHAO,,protected,48,63,0,0,0,178
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,ARI MEISEL,,protected,43,112,0,0,0,229
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,ERICA SNYDER,,protected,51,104,0,0,0,234
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,Henry Singer,,protected,0,1,0,0,0,1
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,Curtis Deutsch,,protected,0,2,0,0,0,2
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,Edward A Vasquez,,protected,0,0,0,0,0,1
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,Ron Yang,,protected,0,0,0,0,0,1
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,Lori Bricks,,protected,2,0,0,0,0,2
Mercer,Princeton 20,Board of Education - Princeton Public Schools,,Lisa Manzella,,protected,1,0,0,0,0,1
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,CHRISTOPHER SANTARPIO,,protected,0,0,156,0,0,156
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,Z. LISA POTTER,,protected,0,0,158,0,0,158
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,MARA FRANCESCHI,,protected,0,0,205,0,0,205
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,SHENWEI ZHAO,,protected,0,0,114,0,0,114
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,ARI MEISEL,,protected,0,0,155,0,0,155
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,ERICA SNYDER,,protected,0,0,137,0,0,137
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,Dafna Kendal,,protected,0,0,1,0,0,1
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,S Chadaj,,protected,0,0,1,0,0,1
Mercer,Princeton Provisional,Board of Education - Princeton Public Schools,,Julie Ambra,,protected,0,0,1,0,0,1
Mercer,Robbinsville Twp 1,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,218,155,0,0,0,459
Mercer,Robbinsville Twp 1,Council - Robbinsville Township - 1 Yr. Unexpired Term,,John Finnegan,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 1,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Priyanka Singh,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 1,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Trevor Reilly,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 1,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Kevin T McDevitt,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 1,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Dayaratna Sandra,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,242,138,0,0,0,463
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Bill Berdan,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Hildebrand Vieira,,protected,1,1,0,0,0,2
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Matt Hendrick,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Sonja Walter,,protected,3,0,0,0,0,3
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Allison Bondoi,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Steven Chell,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Brian Malina,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Maher Zahriyeh,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Gary Aanonson,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Barbara Gould,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 2,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Cathleen Palace,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,247,165,0,0,0,516
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Robert Knight,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Christopher Wreck,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Ed Kopera,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Vermin Supreme,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Paul J. Phillips,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Joseph Astemborski,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 3,Council - Robbinsville Township - 1 Yr. Unexpired Term,,StephenJ. Finney,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,244,171,0,0,0,520
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Arjun Shah,,protected,0,2,0,0,0,2
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Michael C. Kovaleski,,protected,0,2,0,0,0,2
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,John Finnegan,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Nichols M. Tammillo Jr.,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Delia Downs,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Joseph Dipippo,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,James Alfred Johnson III,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Jayne Johnson,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Brian Egger,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 5,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,194,116,0,0,0,417
Mercer,Robbinsville Twp 5,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Sonja Walter,,protected,0,2,0,0,0,2
Mercer,Robbinsville Twp 5,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Reginald Brown,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 5,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Angela Dona,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 5,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Brandt Viera,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 5,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Jagriti Vyas,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,295,162,0,0,0,573
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Nikhil Khasnis,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Suzanna Stetinelli,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Nichols M. Tammillo Jr.,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Scott Velz,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Gabrielle Rosadivito,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Daryn Bogart,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Marcelann Rossi Divito,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Marcos Lopez,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Robert Schilling,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,251,183,0,0,0,557
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,John Finnegan,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,David S. Schafer,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Pamela Bearce-Lopez,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Gus Gutterman,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Manisha Kanade,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Thomas Reid,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Britt Reid,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Jeannie Reid,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 7,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Zachary Milchman,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,313,172,0,0,0,610
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Arsalan Pardesi,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Nikhil Vasudera,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Asmy Ahmad,,protected,1,0,0,0,0,2
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Dan Grecco,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Geoff Mateson,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Brian Sankey,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 8,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Dennis Drake,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,353,245,0,0,0,792
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Dawn O'Brian,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Sudarshtin Subbith,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Tom Thornton,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Rie Yamauchi,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Don Ryan,,protected,1,1,0,0,0,2
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Aaron Hobart,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Reshma Shahade,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Margaret A Sheran,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,James Fusco,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Justin Cecil,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Kiran Aghahara,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp Provisional,Council - Robbinsville Township - 1 Yr. Unexpired Term,,HAROLD “HAL” ENGLISH,,protected,0,0,109,0,0,109
Mercer,Robbinsville Twp Provisional,Council - Robbinsville Township - 1 Yr. Unexpired Term,,Ap Patel,,protected,0,0,1,0,0,1
Mercer,Robbinsville Twp 1,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,174,108,0,0,0,351
Mercer,Robbinsville Twp 1,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,161,89,0,0,0,312
Mercer,Robbinsville Twp 1,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,165,98,0,0,0,325
Mercer,Robbinsville Twp 1,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,181,87,0,0,0,338
Mercer,Robbinsville Twp 1,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,188,91,0,0,0,351
Mercer,Robbinsville Twp 1,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,178,78,0,0,0,322
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,186,112,0,0,0,364
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,162,93,0,0,0,314
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,177,98,0,0,0,341
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,191,79,0,0,0,339
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,198,73,0,0,0,348
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,181,58,0,0,0,307
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,Rohan Sharma,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,Matthew O'Grady,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,Edward Nelson,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,Deana Gavlik,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 2,Board of Education - Robbinsville Township,,Mary Nelson,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 3,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,152,95,0,0,0,328
Mercer,Robbinsville Twp 3,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,139,79,0,0,0,287
Mercer,Robbinsville Twp 3,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,150,81,0,0,0,294
Mercer,Robbinsville Twp 3,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,197,97,0,0,0,378
Mercer,Robbinsville Twp 3,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,206,91,0,0,0,394
Mercer,Robbinsville Twp 3,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,205,96,0,0,0,399
Mercer,Robbinsville Twp 3,Board of Education - Robbinsville Township,,Resha Reddy,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,163,113,0,0,0,363
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,150,95,0,0,0,322
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,157,106,0,0,0,345
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,195,94,0,0,0,368
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,191,97,0,0,0,373
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,182,83,0,0,0,347
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Vinay Shah,,protected,0,2,0,0,0,2
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Dhruv Shah,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Seth Tishler,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Tami Tishler,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Harrison Tishler,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Richard M. Balgowan,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Heather Balgowan,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Nick Silvestro,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Ryan Siminske,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Brian Egger,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Melissa Peterson,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,Board of Education - Robbinsville Township,,Puss Egger,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,142,77,0,0,0,285
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,124,72,0,0,0,257
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,139,78,0,0,0,281
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,144,68,0,0,0,283
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,153,74,0,0,0,295
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,150,60,0,0,0,282
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,Angela Dona,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 5,Board of Education - Robbinsville Township,,Jagriti Vyas,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,234,115,0,0,0,432
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,208,112,0,0,0,397
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,223,112,0,0,0,422
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,238,94,0,0,0,424
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,240,97,0,0,0,430
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,212,90,0,0,0,390
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,Kevin Billings,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,Vince Pagnoni,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,Board of Education - Robbinsville Township,,Frank Marra,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,187,148,0,0,0,433
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,177,134,0,0,0,403
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,183,143,0,0,0,420
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,216,99,0,0,0,402
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,213,107,0,0,0,405
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,202,87,0,0,0,375
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,Karen Oliver,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,Erica Farber,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 7,Board of Education - Robbinsville Township,,Zachary Milchman,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,242,135,0,0,0,463
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,233,132,0,0,0,439
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,231,130,0,0,0,442
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,224,79,0,0,0,409
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,218,84,0,0,0,411
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,220,80,0,0,0,412
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,Kelly Wojton,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 8,Board of Education - Robbinsville Township,,Payal Katarya,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,254,175,0,0,0,581
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,272,165,0,0,0,577
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,260,168,0,0,0,567
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,264,132,0,0,0,521
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,257,142,0,0,0,536
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,271,133,0,0,0,536
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,John Finnegan,,protected,0,1,0,0,0,2
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,Wyatt Bassman,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,Aaron Hobart,,protected,2,0,0,0,0,2
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,Robert Moir,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,Board of Education - Robbinsville Township,,Margaret A Sheran,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp Provisional,Board of Education - Robbinsville Township,,BARBARA GOULD,,protected,0,0,78,0,0,78
Mercer,Robbinsville Twp Provisional,Board of Education - Robbinsville Township,,FIZZA SEEHRA,,protected,0,0,69,0,0,69
Mercer,Robbinsville Twp Provisional,Board of Education - Robbinsville Township,,CHRISTOPHER EMIGHOLZ,,protected,0,0,75,0,0,75
Mercer,Robbinsville Twp Provisional,Board of Education - Robbinsville Township,,TANYA LEHMANN,,protected,0,0,101,0,0,101
Mercer,Robbinsville Twp Provisional,Board of Education - Robbinsville Township,,ARTHUR HOWARD,,protected,0,0,95,0,0,95
Mercer,Robbinsville Twp Provisional,Board of Education - Robbinsville Township,,ARUN KARPUR,,protected,0,0,96,0,0,96
Mercer,Trenton North 1,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,111,42,0,0,0,178
Mercer,Trenton North 1,North Ward Council - Trenton North,,Vanessa Solivan,,protected,1,0,0,0,0,1
Mercer,Trenton North 2,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,61,43,0,0,0,126
Mercer,Trenton North 2,North Ward Council - Trenton North,,William Edmonson,,protected,1,0,0,0,0,1
Mercer,Trenton North 3,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,138,73,0,0,0,260
Mercer,Trenton North 3,North Ward Council - Trenton North,,Yasmine Moren,,protected,0,0,0,0,0,1
Mercer,Trenton North 3,North Ward Council - Trenton North,,Ida Malloy,,protected,0,0,0,0,0,1
Mercer,Trenton North 3,North Ward Council - Trenton North,,Divine Allah,,protected,1,0,0,0,0,1
Mercer,Trenton North 4,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,114,58,0,0,0,229
Mercer,Trenton North 4,North Ward Council - Trenton North,,Reginald Bethea,,protected,1,0,0,0,0,1
Mercer,Trenton North 5,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,139,79,0,0,0,272
Mercer,Trenton North 5,North Ward Council - Trenton North,,Carol Wasielewski,,protected,0,1,0,0,0,1
Mercer,Trenton North 5,North Ward Council - Trenton North,,Mike Oxlong,,protected,0,0,0,0,0,1
Mercer,Trenton North 6,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,93,99,0,0,0,252
Mercer,Trenton North 6,North Ward Council - Trenton North,,Algernon Ward,,protected,1,0,0,0,0,2
Mercer,Trenton North 6,North Ward Council - Trenton North,,Xavier Jimenez,,protected,0,0,0,0,0,1
Mercer,Trenton North 6,North Ward Council - Trenton North,,Kevin Monte De Ramos,,protected,0,0,0,0,0,1
Mercer,Trenton North 6,North Ward Council - Trenton North,,Lamar Crawford Jr.,,protected,1,0,0,0,0,1
Mercer,Trenton North 6,North Ward Council - Trenton North,,Erik Belton,,protected,1,0,0,0,0,1
Mercer,Trenton North 6,North Ward Council - Trenton North,,Cameron Dunbar,,protected,0,1,0,0,0,1
Mercer,Trenton North 7,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,62,29,0,0,0,113
Mercer,Trenton North 7,North Ward Council - Trenton North,,Keith R Wilson Jr,,protected,0,1,0,0,0,1
Mercer,Trenton North 8,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,89,38,0,0,0,153
Mercer,Trenton North 9,North Ward Council - Trenton North,,JENNIFER C. WILLIAMS,,protected,56,26,0,0,0,108
Mercer,Trenton North 9,North Ward Council - Trenton North,,John John,,protected,0,1,0,0,0,1
