county,precinct,office,district,party,candidate,early_voting,election_day,mail,provisional,votes
Bergen,Fort Lee Provisional,Sheriff,,DEM,ANTHONY CURETON,0,0,0,220,220
Bergen,Fort Lee Provisional,County Commission,,REP,DAVE PLOTKIN,0,0,0,129,129
Bergen,Fort Lee Provisional,County Commission,,REP,MICHAEL JOSEPH,0,0,0,136,136
Bergen,Fort Lee Provisional,County Commission,,DEM,STEVEN A. TANELLI,0,0,0,220,220
Bergen,Fort Lee Provisional,County Commission,,DEM,TRACY SILNA ZUR,0,0,0,216,216
Bergen,Fort Lee Provisional,County Commission,,,ISIDOR FARASH,0,0,0,8,8
Bergen,Fort Lee Provisional,County Commission,,,ANDREW J. MEEHAN,0,0,0,5,5
Bergen,Franklin Lakes 1,Sheriff,,REP,ROBERT J. KUGLER,129,365,54,0,548
Bergen,Franklin Lakes 1,Sheriff,,DEM,ANTHONY CURETON,60,112,80,0,252
Bergen,Franklin Lakes 1,County Commission,,REP,DAVE PLOTKIN,123,345,54,0,522
Bergen,Franklin Lakes 1,County Commission,,REP,MICHAEL JOSEPH,131,347,50,0,528
Bergen,Franklin Lakes 1,County Commission,,DEM,STEVEN A. TANELLI,59,117,77,0,253
Bergen,Franklin Lakes 1,County Commission,,DEM,TRACY SILNA ZUR,58,123,82,0,263
Bergen,Franklin Lakes 1,County Commission,,,ISIDOR FARASH,3,2,0,0,5
Bergen,Franklin Lakes 1,County Commission,,,ANDREW J. MEEHAN,4,0,0,0,4
Bergen,Franklin Lakes 2,Sheriff,,REP,ROBERT J. KUGLER,137,338,69,0,544
Bergen,Franklin Lakes 2,Sheriff,,DEM,ANTHONY CURETON,37,133,87,0,257
Bergen,Franklin Lakes 2,County Commission,,REP,DAVE PLOTKIN,134,331,67,0,532
Bergen,Franklin Lakes 2,County Commission,,REP,MICHAEL JOSEPH,137,334,65,0,536
Bergen,Franklin Lakes 2,County Commission,,DEM,STEVEN A. TANELLI,35,131,88,0,254
Bergen,Franklin Lakes 2,County Commission,,DEM,TRACY SILNA ZUR,37,133,88,0,258
Bergen,Franklin Lakes 2,County Commission,,,ISIDOR FARASH,0,3,0,0,3
Bergen,Franklin Lakes 2,County Commission,,,ANDREW J. MEEHAN,0,2,0,0,2
Bergen,Franklin Lakes 3,Sheriff,,REP,ROBERT J. KUGLER,156,335,61,0,552
Bergen,Franklin Lakes 3,Sheriff,,DEM,ANTHONY CURETON,53,143,95,0,291
Bergen,Franklin Lakes 3,County Commission,,REP,DAVE PLOTKIN,156,328,61,0,545
Bergen,Franklin Lakes 3,County Commission,,REP,MICHAEL JOSEPH,153,330,59,0,542
Bergen,Franklin Lakes 3,County Commission,,DEM,STEVEN A. TANELLI,51,139,92,0,282
Bergen,Franklin Lakes 3,County Commission,,DEM,TRACY SILNA ZUR,52,139,94,0,285
Bergen,Franklin Lakes 3,County Commission,,,ISIDOR FARASH,3,5,0,0,8
Bergen,Franklin Lakes 3,County Commission,,,ANDREW J. MEEHAN,1,2,1,0,4
Bergen,Franklin Lakes 4,Sheriff,,REP,ROBERT J. KUGLER,389,687,140,0,1216
Bergen,Franklin Lakes 4,Sheriff,,DEM,ANTHONY CURETON,154,281,235,0,670
Bergen,Franklin Lakes 4,County Commission,,REP,DAVE PLOTKIN,377,676,141,0,1194
Bergen,Franklin Lakes 4,County Commission,,REP,MICHAEL JOSEPH,374,676,144,0,1194
Bergen,Franklin Lakes 4,County Commission,,DEM,STEVEN A. TANELLI,155,262,231,0,648
Bergen,Franklin Lakes 4,County Commission,,DEM,TRACY SILNA ZUR,152,273,225,0,650
Bergen,Franklin Lakes 4,County Commission,,,ISIDOR FARASH,0,7,3,0,10
Bergen,Franklin Lakes 4,County Commission,,,ANDREW J. MEEHAN,2,8,4,0,14
Bergen,Franklin Lakes 5,Sheriff,,REP,ROBERT J. KUGLER,179,455,126,0,760
Bergen,Franklin Lakes 5,Sheriff,,DEM,ANTHONY CURETON,87,144,131,0,362
Bergen,Franklin Lakes 5,County Commission,,REP,DAVE PLOTKIN,179,433,125,0,737
Bergen,Franklin Lakes 5,County Commission,,REP,MICHAEL JOSEPH,177,435,120,0,732
Bergen,Franklin Lakes 5,County Commission,,DEM,STEVEN A. TANELLI,85,151,123,0,359
Bergen,Franklin Lakes 5,County Commission,,DEM,TRACY SILNA ZUR,87,154,130,0,371
Bergen,Franklin Lakes 5,County Commission,,,ISIDOR FARASH,3,4,1,0,8
Bergen,Franklin Lakes 5,County Commission,,,ANDREW J. MEEHAN,1,5,5,0,11
Bergen,Franklin Lakes 6,Sheriff,,REP,ROBERT J. KUGLER,182,412,79,0,673
Bergen,Franklin Lakes 6,Sheriff,,DEM,ANTHONY CURETON,74,126,87,0,287
Bergen,Franklin Lakes 6,County Commission,,REP,DAVE PLOTKIN,178,404,76,0,658
Bergen,Franklin Lakes 6,County Commission,,REP,MICHAEL JOSEPH,172,401,77,0,650
Bergen,Franklin Lakes 6,County Commission,,DEM,STEVEN A. TANELLI,72,123,87,0,282
Bergen,Franklin Lakes 6,County Commission,,DEM,TRACY SILNA ZUR,75,123,88,0,286
Bergen,Franklin Lakes 6,County Commission,,,ISIDOR FARASH,3,6,1,0,10
Bergen,Franklin Lakes 6,County Commission,,,ANDREW J. MEEHAN,1,2,2,0,5
Bergen,Franklin Lakes Provisional,Sheriff,,REP,ROBERT J. KUGLER,0,0,0,56,56
Bergen,Franklin Lakes Provisional,Sheriff,,DEM,ANTHONY CURETON,0,0,0,48,48
Bergen,Franklin Lakes Provisional,County Commission,,REP,DAVE PLOTKIN,0,0,0,52,52
Bergen,Franklin Lakes Provisional,County Commission,,REP,MICHAEL JOSEPH,0,0,0,54,54
Bergen,Franklin Lakes Provisional,County Commission,,DEM,STEVEN A. TANELLI,0,0,0,50,50
Bergen,Franklin Lakes Provisional,County Commission,,DEM,TRACY SILNA ZUR,0,0,0,48,48
Bergen,Franklin Lakes Provisional,County Commission,,,ISIDOR FARASH,0,0,0,0,0
Bergen,Franklin Lakes Provisional,County Commission,,,ANDREW J. MEEHAN,0,0,0,2,2
Bergen,Garfield W1 D1,Sheriff,,REP,ROBERT J. KUGLER,42,151,16,0,209
Bergen,Garfield W1 D1,Sheriff,,DEM,ANTHONY CURETON,53,168,25,0,246
Bergen,Garfield W1 D1,County Commission,,REP,DAVE PLOTKIN,37,135,14,0,186
Bergen,Garfield W1 D1,County Commission,,REP,MICHAEL JOSEPH,37,140,14,0,191
Bergen,Garfield W1 D1,County Commission,,DEM,STEVEN A. TANELLI,56,160,23,0,239
Bergen,Garfield W1 D1,County Commission,,DEM,TRACY SILNA ZUR,57,162,24,0,243
Bergen,Garfield W1 D1,County Commission,,,ISIDOR FARASH,0,10,1,0,11
Bergen,Garfield W1 D1,County Commission,,,ANDREW J. MEEHAN,0,9,2,0,11
Bergen,Garfield W1 D2,Sheriff,,REP,ROBERT J. KUGLER,39,74,18,0,131
Bergen,Garfield W1 D2,Sheriff,,DEM,ANTHONY CURETON,66,124,24,0,214
Bergen,Garfield W1 D2,County Commission,,REP,DAVE PLOTKIN,40,61,18,0,119
Bergen,Garfield W1 D2,County Commission,,REP,MICHAEL JOSEPH,39,66,17,0,122
Bergen,Garfield W1 D2,County Commission,,DEM,STEVEN A. TANELLI,65,122,25,0,212
Bergen,Garfield W1 D2,County Commission,,DEM,TRACY SILNA ZUR,64,126,26,0,216
Bergen,Garfield W1 D2,County Commission,,,ISIDOR FARASH,0,4,0,0,4
Bergen,Garfield W1 D2,County Commission,,,ANDREW J. MEEHAN,0,6,0,0,6
Bergen,Garfield W1 D3,Sheriff,,REP,ROBERT J. KUGLER,77,127,23,0,227
Bergen,Garfield W1 D3,Sheriff,,DEM,ANTHONY CURETON,89,150,45,0,284
Bergen,Garfield W1 D3,County Commission,,REP,DAVE PLOTKIN,73,112,23,0,208
Bergen,Garfield W1 D3,County Commission,,REP,MICHAEL JOSEPH,76,117,23,0,216
Bergen,Garfield W1 D3,County Commission,,DEM,STEVEN A. TANELLI,83,152,43,0,278
Bergen,Garfield W1 D3,County Commission,,DEM,TRACY SILNA ZUR,82,151,44,0,277
Bergen,Garfield W1 D3,County Commission,,,ISIDOR FARASH,3,12,2,0,17
Bergen,Garfield W1 D3,County Commission,,,ANDREW J. MEEHAN,0,9,2,0,11
Bergen,Garfield W2 D1,Sheriff,,REP,ROBERT J. KUGLER,97,158,33,0,288
Bergen,Garfield W2 D1,Sheriff,,DEM,ANTHONY CURETON,77,147,39,0,263
Bergen,Garfield W2 D1,County Commission,,REP,DAVE PLOTKIN,90,144,25,0,259
Bergen,Garfield W2 D1,County Commission,,REP,MICHAEL JOSEPH,91,148,27,0,266
Bergen,Garfield W2 D1,County Commission,,DEM,STEVEN A. TANELLI,74,147,41,0,262
Bergen,Garfield W2 D1,County Commission,,DEM,TRACY SILNA ZUR,75,143,41,0,259
Bergen,Garfield W2 D1,County Commission,,,ISIDOR FARASH,2,6,3,0,11
Bergen,Garfield W2 D1,County Commission,,,ANDREW J. MEEHAN,2,2,1,0,5
Bergen,Garfield W2 D2,Sheriff,,REP,ROBERT J. KUGLER,89,207,20,0,316
Bergen,Garfield W2 D2,Sheriff,,DEM,ANTHONY CURETON,65,176,39,0,280
Bergen,Garfield W2 D2,County Commission,,REP,DAVE PLOTKIN,76,187,18,0,281
Bergen,Garfield W2 D2,County Commission,,REP,MICHAEL JOSEPH,77,191,18,0,286
Bergen,Garfield W2 D2,County Commission,,DEM,STEVEN A. TANELLI,70,177,38,0,285
Bergen,Garfield W2 D2,County Commission,,DEM,TRACY SILNA ZUR,71,179,36,0,286
Bergen,Garfield W2 D2,County Commission,,,ISIDOR FARASH,1,5,0,0,6
Bergen,Garfield W2 D2,County Commission,,,ANDREW J. MEEHAN,2,4,2,0,8
Bergen,Garfield W2 D3,Sheriff,,REP,ROBERT J. KUGLER,109,144,26,0,279
Bergen,Garfield W2 D3,Sheriff,,DEM,ANTHONY CURETON,67,96,39,0,202
Bergen,Garfield W2 D3,County Commission,,REP,DAVE PLOTKIN,101,128,23,0,252
Bergen,Garfield W2 D3,County Commission,,REP,MICHAEL JOSEPH,98,136,24,0,258
Bergen,Garfield W2 D3,County Commission,,DEM,STEVEN A. TANELLI,68,98,40,0,206
Bergen,Garfield W2 D3,County Commission,,DEM,TRACY SILNA ZUR,71,99,37,0,207
Bergen,Garfield W2 D3,County Commission,,,ISIDOR FARASH,2,2,0,0,4
Bergen,Garfield W2 D3,County Commission,,,ANDREW J. MEEHAN,2,1,1,0,4
Bergen,Garfield W3 D1,Sheriff,,REP,ROBERT J. KUGLER,64,130,13,0,207
Bergen,Garfield W3 D1,Sheriff,,DEM,ANTHONY CURETON,75,162,33,0,270
Bergen,Garfield W3 D1,County Commission,,REP,DAVE PLOTKIN,61,117,11,0,189
Bergen,Garfield W3 D1,County Commission,,REP,MICHAEL JOSEPH,60,130,12,0,202
Bergen,Garfield W3 D1,County Commission,,DEM,STEVEN A. TANELLI,73,162,34,0,269
Bergen,Garfield W3 D1,County Commission,,DEM,TRACY SILNA ZUR,70,157,34,0,261
Bergen,Garfield W3 D1,County Commission,,,ISIDOR FARASH,2,8,0,0,10
Bergen,Garfield W3 D1,County Commission,,,ANDREW J. MEEHAN,2,6,0,0,8
Bergen,Garfield W3 D2,Sheriff,,REP,ROBERT J. KUGLER,125,148,24,0,297
Bergen,Garfield W3 D2,Sheriff,,DEM,ANTHONY CURETON,133,182,30,0,345
Bergen,Garfield W3 D2,County Commission,,REP,DAVE PLOTKIN,119,132,20,0,271
Bergen,Garfield W3 D2,County Commission,,REP,MICHAEL JOSEPH,121,137,23,0,281
Bergen,Garfield W3 D2,County Commission,,DEM,STEVEN A. TANELLI,128,187,29,0,344
Bergen,Garfield W3 D2,County Commission,,DEM,TRACY SILNA ZUR,129,175,27,0,331
Bergen,Garfield W3 D2,County Commission,,,ISIDOR FARASH,4,3,2,0,9
Bergen,Garfield W3 D2,County Commission,,,ANDREW J. MEEHAN,1,3,1,0,5
Bergen,Garfield W3 D3,Sheriff,,REP,ROBERT J. KUGLER,153,108,18,0,279
Bergen,Garfield W3 D3,Sheriff,,DEM,ANTHONY CURETON,133,113,30,0,276
Bergen,Garfield W3 D3,County Commission,,REP,DAVE PLOTKIN,140,94,18,0,252
Bergen,Garfield W3 D3,County Commission,,REP,MICHAEL JOSEPH,143,98,17,0,258
Bergen,Garfield W3 D3,County Commission,,DEM,STEVEN A. TANELLI,132,112,29,0,273
Bergen,Garfield W3 D3,County Commission,,DEM,TRACY SILNA ZUR,131,110,27,0,268
Bergen,Garfield W3 D3,County Commission,,,ISIDOR FARASH,6,2,1,0,9
Bergen,Garfield W3 D3,County Commission,,,ANDREW J. MEEHAN,3,4,0,0,7
Bergen,Garfield W4 D1,Sheriff,,REP,ROBERT J. KUGLER,117,232,28,0,377
Bergen,Garfield W4 D1,Sheriff,,DEM,ANTHONY CURETON,118,215,69,0,402
Bergen,Garfield W4 D1,County Commission,,REP,DAVE PLOTKIN,104,220,25,0,349
Bergen,Garfield W4 D1,County Commission,,REP,MICHAEL JOSEPH,105,221,28,0,354
Bergen,Garfield W4 D1,County Commission,,DEM,STEVEN A. TANELLI,123,208,70,0,401
Bergen,Garfield W4 D1,County Commission,,DEM,TRACY SILNA ZUR,121,213,70,0,404
Bergen,Garfield W4 D1,County Commission,,,ISIDOR FARASH,5,10,0,0,15
Bergen,Garfield W4 D1,County Commission,,,ANDREW J. MEEHAN,3,10,2,0,15
Bergen,Garfield W4 D2,Sheriff,,REP,ROBERT J. KUGLER,126,161,31,0,318
Bergen,Garfield W4 D2,Sheriff,,DEM,ANTHONY CURETON,80,122,36,0,238
Bergen,Garfield W4 D2,County Commission,,REP,DAVE PLOTKIN,119,149,24,0,292
Bergen,Garfield W4 D2,County Commission,,REP,MICHAEL JOSEPH,116,151,22,0,289
Bergen,Garfield W4 D2,County Commission,,DEM,STEVEN A. TANELLI,74,116,37,0,227
Bergen,Garfield W4 D2,County Commission,,DEM,TRACY SILNA ZUR,79,117,41,0,237
Bergen,Garfield W4 D2,County Commission,,,ISIDOR FARASH,3,7,2,0,12
Bergen,Garfield W4 D2,County Commission,,,ANDREW J. MEEHAN,3,4,2,0,9
Bergen,Garfield W4 D3,Sheriff,,REP,ROBERT J. KUGLER,84,159,33,0,276
Bergen,Garfield W4 D3,Sheriff,,DEM,ANTHONY CURETON,51,74,27,0,152
Bergen,Garfield W4 D3,County Commission,,REP,DAVE PLOTKIN,77,141,29,0,247
Bergen,Garfield W4 D3,County Commission,,REP,MICHAEL JOSEPH,74,151,29,0,254
Bergen,Garfield W4 D3,County Commission,,DEM,STEVEN A. TANELLI,53,84,29,0,166
Bergen,Garfield W4 D3,County Commission,,DEM,TRACY SILNA ZUR,52,80,30,0,162
Bergen,Garfield W4 D3,County Commission,,,ISIDOR FARASH,2,3,1,0,6
Bergen,Garfield W4 D3,County Commission,,,ANDREW J. MEEHAN,1,0,2,0,3
Bergen,Garfield W5 D1,Sheriff,,REP,ROBERT J. KUGLER,181,302,57,0,540
Bergen,Garfield W5 D1,Sheriff,,DEM,ANTHONY CURETON,111,239,50,0,400
Bergen,Garfield W5 D1,County Commission,,REP,DAVE PLOTKIN,154,265,50,0,469
Bergen,Garfield W5 D1,County Commission,,REP,MICHAEL JOSEPH,155,274,51,0,480
Bergen,Garfield W5 D1,County Commission,,DEM,STEVEN A. TANELLI,118,242,47,0,407
Bergen,Garfield W5 D1,County Commission,,DEM,TRACY SILNA ZUR,122,240,48,0,410
Bergen,Garfield W5 D1,County Commission,,,ISIDOR FARASH,6,8,1,0,15
Bergen,Garfield W5 D1,County Commission,,,ANDREW J. MEEHAN,5,11,0,0,16
Bergen,Garfield W5 D2,Sheriff,,REP,ROBERT J. KUGLER,90,234,20,0,344
Bergen,Garfield W5 D2,Sheriff,,DEM,ANTHONY CURETON,68,147,31,0,246
Bergen,Garfield W5 D2,County Commission,,REP,DAVE PLOTKIN,82,205,16,0,303
Bergen,Garfield W5 D2,County Commission,,REP,MICHAEL JOSEPH,85,219,16,0,320
Bergen,Garfield W5 D2,County Commission,,DEM,STEVEN A. TANELLI,69,158,33,0,260
Bergen,Garfield W5 D2,County Commission,,DEM,TRACY SILNA ZUR,68,151,32,0,251
Bergen,Garfield W5 D2,County Commission,,,ISIDOR FARASH,1,10,0,0,11
Bergen,Garfield W5 D2,County Commission,,,ANDREW J. MEEHAN,0,8,0,0,8
Bergen,Garfield W5 D3,Sheriff,,REP,ROBERT J. KUGLER,106,94,16,0,216
Bergen,Garfield W5 D3,Sheriff,,DEM,ANTHONY CURETON,62,62,50,0,174
Bergen,Garfield W5 D3,County Commission,,REP,DAVE PLOTKIN,88,84,13,0,185
Bergen,Garfield W5 D3,County Commission,,REP,MICHAEL JOSEPH,87,81,14,0,182
Bergen,Garfield W5 D3,County Commission,,DEM,STEVEN A. TANELLI,72,63,47,0,182
Bergen,Garfield W5 D3,County Commission,,DEM,TRACY SILNA ZUR,77,67,48,0,192
Bergen,Garfield W5 D3,County Commission,,,ISIDOR FARASH,2,2,0,0,4
Bergen,Garfield W5 D3,County Commission,,,ANDREW J. MEEHAN,2,0,0,0,2
Bergen,Garfield Provisional,Sheriff,,REP,ROBERT J. KUGLER,0,0,0,168,168
Bergen,Garfield Provisional,Sheriff,,DEM,ANTHONY CURETON,0,0,0,103,103
Bergen,Garfield Provisional,County Commission,,REP,DAVE PLOTKIN,0,0,0,151,151
Bergen,Garfield Provisional,County Commission,,REP,MICHAEL JOSEPH,0,0,0,155,155
Bergen,Garfield Provisional,County Commission,,DEM,STEVEN A. TANELLI,0,0,0,104,104
Bergen,Garfield Provisional,County Commission,,DEM,TRACY SILNA ZUR,0,0,0,102,102
Bergen,Garfield Provisional,County Commission,,,ISIDOR FARASH,0,0,0,5,5
Bergen,Garfield Provisional,County Commission,,,ANDREW J. MEEHAN,0,0,0,3,3
Bergen,Glen Rock 1,Sheriff,,REP,ROBERT J. KUGLER,81,186,52,0,319
Bergen,Glen Rock 1,Sheriff,,DEM,ANTHONY CURETON,123,250,121,0,494
Bergen,Glen Rock 1,County Commission,,REP,DAVE PLOTKIN,81,177,48,0,306
Bergen,Glen Rock 1,County Commission,,REP,MICHAEL JOSEPH,85,182,48,0,315
Bergen,Glen Rock 1,County Commission,,DEM,STEVEN A. TANELLI,119,252,121,0,492
Bergen,Glen Rock 1,County Commission,,DEM,TRACY SILNA ZUR,120,249,124,0,493
Bergen,Glen Rock 1,County Commission,,,ISIDOR FARASH,0,3,1,0,4
Bergen,Glen Rock 1,County Commission,,,ANDREW J. MEEHAN,2,5,2,0,9
Bergen,Glen Rock 2,Sheriff,,REP,ROBERT J. KUGLER,83,251,53,0,387
Bergen,Glen Rock 2,Sheriff,,DEM,ANTHONY CURETON,104,270,129,0,503
Bergen,Glen Rock 2,County Commission,,REP,DAVE PLOTKIN,82,245,47,0,374
Bergen,Glen Rock 2,County Commission,,REP,MICHAEL JOSEPH,82,241,50,0,373
Bergen,Glen Rock 2,County Commission,,DEM,STEVEN A. TANELLI,100,268,130,0,498
Bergen,Glen Rock 2,County Commission,,DEM,TRACY SILNA ZUR,104,270,124,0,498
Bergen,Glen Rock 2,County Commission,,,ISIDOR FARASH,1,7,1,0,9
Bergen,Glen Rock 2,County Commission,,,ANDREW J. MEEHAN,2,7,4,0,13
Bergen,Glen Rock 3,Sheriff,,REP,ROBERT J. KUGLER,93,202,76,0,371
Bergen,Glen Rock 3,Sheriff,,DEM,ANTHONY CURETON,126,243,150,0,519
Bergen,Glen Rock 3,County Commission,,REP,DAVE PLOTKIN,93,199,75,0,367
Bergen,Glen Rock 3,County Commission,,REP,MICHAEL JOSEPH,89,200,72,0,361
Bergen,Glen Rock 3,County Commission,,DEM,STEVEN A. TANELLI,125,235,146,0,506
Bergen,Glen Rock 3,County Commission,,DEM,TRACY SILNA ZUR,124,231,146,0,501
Bergen,Glen Rock 3,County Commission,,,ISIDOR FARASH,1,5,1,0,7
Bergen,Glen Rock 3,County Commission,,,ANDREW J. MEEHAN,4,5,3,0,12
Bergen,Glen Rock 4,Sheriff,,REP,ROBERT J. KUGLER,66,201,53,0,320
Bergen,Glen Rock 4,Sheriff,,DEM,ANTHONY CURETON,83,202,118,0,403
Bergen,Glen Rock 4,County Commission,,REP,DAVE PLOTKIN,64,196,58,0,318
Bergen,Glen Rock 4,County Commission,,REP,MICHAEL JOSEPH,65,192,53,0,310
Bergen,Glen Rock 4,County Commission,,DEM,STEVEN A. TANELLI,85,209,113,0,407
Bergen,Glen Rock 4,County Commission,,DEM,TRACY SILNA ZUR,83,209,111,0,403
Bergen,Glen Rock 4,County Commission,,,ISIDOR FARASH,1,1,0,0,2
Bergen,Glen Rock 4,County Commission,,,ANDREW J. MEEHAN,0,0,1,0,1
Bergen,Glen Rock 5,Sheriff,,REP,ROBERT J. KUGLER,97,222,67,0,386
Bergen,Glen Rock 5,Sheriff,,DEM,ANTHONY CURETON,116,276,157,0,549
Bergen,Glen Rock 5,County Commission,,REP,DAVE PLOTKIN,99,226,55,0,380
Bergen,Glen Rock 5,County Commission,,REP,MICHAEL JOSEPH,99,224,58,0,381
Bergen,Glen Rock 5,County Commission,,DEM,STEVEN A. TANELLI,114,268,158,0,540
Bergen,Glen Rock 5,County Commission,,DEM,TRACY SILNA ZUR,111,265,160,0,536
Bergen,Glen Rock 5,County Commission,,,ISIDOR FARASH,0,4,3,0,7
Bergen,Glen Rock 5,County Commission,,,ANDREW J. MEEHAN,0,1,5,0,6
Bergen,Glen Rock 6,Sheriff,,REP,ROBERT J. KUGLER,59,171,41,0,271
Bergen,Glen Rock 6,Sheriff,,DEM,ANTHONY CURETON,84,186,155,0,425
Bergen,Glen Rock 6,County Commission,,REP,DAVE PLOTKIN,54,159,42,0,255
Bergen,Glen Rock 6,County Commission,,REP,MICHAEL JOSEPH,55,159,39,0,253
Bergen,Glen Rock 6,County Commission,,DEM,STEVEN A. TANELLI,83,187,151,0,421
Bergen,Glen Rock 6,County Commission,,DEM,TRACY SILNA ZUR,86,183,152,0,421
Bergen,Glen Rock 6,County Commission,,,ISIDOR FARASH,1,4,5,0,10
Bergen,Glen Rock 6,County Commission,,,ANDREW J. MEEHAN,1,7,2,0,10
Bergen,Glen Rock 7,Sheriff,,REP,ROBERT J. KUGLER,109,230,51,0,390
Bergen,Glen Rock 7,Sheriff,,DEM,ANTHONY CURETON,111,247,161,0,519
Bergen,Glen Rock 7,County Commission,,REP,DAVE PLOTKIN,102,226,50,0,378
Bergen,Glen Rock 7,County Commission,,REP,MICHAEL JOSEPH,103,222,49,0,374
Bergen,Glen Rock 7,County Commission,,DEM,STEVEN A. TANELLI,114,241,157,0,512
Bergen,Glen Rock 7,County Commission,,DEM,TRACY SILNA ZUR,111,241,158,0,510
Bergen,Glen Rock 7,County Commission,,,ISIDOR FARASH,2,1,2,0,5
Bergen,Glen Rock 7,County Commission,,,ANDREW J. MEEHAN,1,2,0,0,3
Bergen,Glen Rock 8,Sheriff,,REP,ROBERT J. KUGLER,64,154,61,0,279
Bergen,Glen Rock 8,Sheriff,,DEM,ANTHONY CURETON,74,194,127,0,395
Bergen,Glen Rock 8,County Commission,,REP,DAVE PLOTKIN,62,158,58,0,278
Bergen,Glen Rock 8,County Commission,,REP,MICHAEL JOSEPH,62,152,56,0,270
Bergen,Glen Rock 8,County Commission,,DEM,STEVEN A. TANELLI,74,193,129,0,396
Bergen,Glen Rock 8,County Commission,,DEM,TRACY SILNA ZUR,73,192,130,0,395
Bergen,Glen Rock 8,County Commission,,,ISIDOR FARASH,2,0,0,0,2
Bergen,Glen Rock 8,County Commission,,,ANDREW J. MEEHAN,2,1,0,0,3
Bergen,Glen Rock Provisional,Sheriff,,REP,ROBERT J. KUGLER,0,0,0,28,28
Bergen,Glen Rock Provisional,Sheriff,,DEM,ANTHONY CURETON,0,0,0,64,64
Bergen,Glen Rock Provisional,County Commission,,REP,DAVE PLOTKIN,0,0,0,31,31
Bergen,Glen Rock Provisional,County Commission,,REP,MICHAEL JOSEPH,0,0,0,28,28
Bergen,Glen Rock Provisional,County Commission,,DEM,STEVEN A. TANELLI,0,0,0,63,63
Bergen,Glen Rock Provisional,County Commission,,DEM,TRACY SILNA ZUR,0,0,0,61,61
Bergen,Glen Rock Provisional,County Commission,,,ISIDOR FARASH,0,0,0,0,0
Bergen,Glen Rock Provisional,County Commission,,,ANDREW J. MEEHAN,0,0,0,0,0
Bergen,Hackensack W1 D1,Sheriff,,REP,ROBERT J. KUGLER,32,124,17,0,173
Bergen,Hackensack W1 D1,Sheriff,,DEM,ANTHONY CURETON,84,192,66,0,342
Bergen,Hackensack W1 D1,County Commission,,REP,DAVE PLOTKIN,30,106,17,0,153
Bergen,Hackensack W1 D1,County Commission,,REP,MICHAEL JOSEPH,31,117,16,0,164
Bergen,Hackensack W1 D1,County Commission,,DEM,STEVEN A. TANELLI,80,196,57,0,333
Bergen,Hackensack W1 D1,County Commission,,DEM,TRACY SILNA ZUR,81,189,65,0,335
Bergen,Hackensack W1 D1,County Commission,,,ISIDOR FARASH,3,5,3,0,11
Bergen,Hackensack W1 D1,County Commission,,,ANDREW J. MEEHAN,0,3,5,0,8
Bergen,Hackensack W1 D2,Sheriff,,REP,ROBERT J. KUGLER,26,127,13,0,166
Bergen,Hackensack W1 D2,Sheriff,,DEM,ANTHONY CURETON,74,167,44,0,285
Bergen,Hackensack W1 D2,County Commission,,REP,DAVE PLOTKIN,27,121,12,0,160
Bergen,Hackensack W1 D2,County Commission,,REP,MICHAEL JOSEPH,28,120,13,0,161
Bergen,Hackensack W1 D2,County Commission,,DEM,STEVEN A. TANELLI,70,162,45,0,277
Bergen,Hackensack W1 D2,County Commission,,DEM,TRACY SILNA ZUR,71,169,44,0,284
Bergen,Hackensack W1 D2,County Commission,,,ISIDOR FARASH,1,6,0,0,7
Bergen,Hackensack W1 D2,County Commission,,,ANDREW J. MEEHAN,1,5,0,0,6
Bergen,Hackensack W1 D3,Sheriff,,REP,ROBERT J. KUGLER,34,120,10,0,164
Bergen,Hackensack W1 D3,Sheriff,,DEM,ANTHONY CURETON,59,183,32,0,274
Bergen,Hackensack W1 D3,County Commission,,REP,DAVE PLOTKIN,33,114,7,0,154
Bergen,Hackensack W1 D3,County Commission,,REP,MICHAEL JOSEPH,34,121,7,0,162
Bergen,Hackensack W1 D3,County Commission,,DEM,STEVEN A. TANELLI,55,176,33,0,264
Bergen,Hackensack W1 D3,County Commission,,DEM,TRACY SILNA ZUR,57,180,35,0,272
Bergen,Hackensack W1 D3,County Commission,,,ISIDOR FARASH,0,4,0,0,4
Bergen,Hackensack W1 D3,County Commission,,,ANDREW J. MEEHAN,1,4,2,0,7
Bergen,Hackensack W1 D4,Sheriff,,REP,ROBERT J. KUGLER,27,66,10,0,103
Bergen,Hackensack W1 D4,Sheriff,,DEM,ANTHONY CURETON,120,181,75,0,376
Bergen,Hackensack W1 D4,County Commission,,REP,DAVE PLOTKIN,26,59,7,0,92
Bergen,Hackensack W1 D4,County Commission,,REP,MICHAEL JOSEPH,26,66,9,0,101
Bergen,Hackensack W1 D4,County Commission,,DEM,STEVEN A. TANELLI,119,176,68,0,363
Bergen,Hackensack W1 D4,County Commission,,DEM,TRACY SILNA ZUR,119,172,70,0,361
Bergen,Hackensack W1 D4,County Commission,,,ISIDOR FARASH,3,8,1,0,12
Bergen,Hackensack W1 D4,County Commission,,,ANDREW J. MEEHAN,2,4,2,0,8
Bergen,Hackensack W2 D1,Sheriff,,REP,ROBERT J. KUGLER,27,59,11,0,97
Bergen,Hackensack W2 D1,Sheriff,,DEM,ANTHONY CURETON,74,123,52,0,249
Bergen,Hackensack W2 D1,County Commission,,REP,DAVE PLOTKIN,24,56,11,0,91
