county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,overseas
Sussex,SPARTA TWP 12,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,SPARTA TWP 12,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,SPARTA TWP 12,President,,De La Fuente / Steinberg,ADP,2,,,,,
Sussex,SPARTA TWP 12,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,SPARTA TWP 12,President,,Stein / Baraka,GRN,9,,,,,
Sussex,SPARTA TWP 12,President,,WRITE-IN,,16,,,,,
Sussex,SPARTA TWP 13,President,,Clinton / Kaine,DEM,340,,,,,
Sussex,SPARTA TWP 13,President,,Trump / Pence,REP,541,,,,,
Sussex,SPARTA TWP 13,President,,Castle / Bradley,CST,4,,,,,
Sussex,SPARTA TWP 13,President,,Johnson / Weld,LIB,22,,,,,
Sussex,SPARTA TWP 13,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,SPARTA TWP 13,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,SPARTA TWP 13,President,,De La Fuente / Steinberg,ADP,2,,,,,
Sussex,SPARTA TWP 13,President,,La Riva / Puryear,SAL,1,,,,,
Sussex,SPARTA TWP 13,President,,Stein / Baraka,GRN,9,,,,,
Sussex,SPARTA TWP 13,President,,WRITE-IN,,10,,,,,
Sussex,SPARTA TWP 14,President,,Clinton / Kaine,DEM,244,,,,,
Sussex,SPARTA TWP 14,President,,Trump / Pence,REP,356,,,,,
Sussex,SPARTA TWP 14,President,,Castle / Bradley,CST,0,,,,,
Sussex,SPARTA TWP 14,President,,Johnson / Weld,LIB,18,,,,,
Sussex,SPARTA TWP 14,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,SPARTA TWP 14,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,SPARTA TWP 14,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,SPARTA TWP 14,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,SPARTA TWP 14,President,,Stein / Baraka,GRN,1,,,,,
Sussex,SPARTA TWP 14,President,,WRITE-IN,,7,,,,,
Sussex,STANHOPE BORO 1,Registered Voters,,,,757,,,,,
Sussex,STANHOPE BORO 1,Ballots Cast,,,,528,436,88,0,4,0
Sussex,STANHOPE BORO 1,President,,Clinton / Kaine,DEM,200,186,29,0,1,0
Sussex,STANHOPE BORO 1,President,,Trump / Pence,REP,317,220,54,0,3,0
Sussex,STANHOPE BORO 1,President,,Castle / Bradley,CST,1,3,0,0,0,0
Sussex,STANHOPE BORO 1,President,,Johnson / Weld,LIB,12,10,1,0,0,0
Sussex,STANHOPE BORO 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,STANHOPE BORO 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,STANHOPE BORO 1,President,,De La Fuente / Steinberg,ADP,0,1,0,0,0,0
Sussex,STANHOPE BORO 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,STANHOPE BORO 1,President,,Stein / Baraka,GRN,6,2,0,0,0,0
Sussex,STANHOPE BORO 1,President,,WRITE-IN,,10,8,3,0,0,0
Sussex,STANHOPE BORO 2,Registered Voters,,,,"1,115",,,,,
Sussex,STANHOPE BORO 2,Ballots Cast,,,,812,730,76,0,6,0
Sussex,STANHOPE BORO 2,President,,Clinton / Kaine,DEM,313,268,32,0,3,0
Sussex,STANHOPE BORO 2,President,,Trump / Pence,REP,437,425,41,0,3,0
Sussex,STANHOPE BORO 2,President,,Castle / Bradley,CST,3,0,0,0,0,0
Sussex,STANHOPE BORO 2,President,,Johnson / Weld,LIB,17,19,1,0,0,0
Sussex,STANHOPE BORO 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,STANHOPE BORO 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,STANHOPE BORO 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,STANHOPE BORO 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,STANHOPE BORO 2,President,,Stein / Baraka,GRN,7,8,1,0,0,0
Sussex,STANHOPE BORO 2,President,,WRITE-IN,,15,10,0,0,0,0
Sussex,STANHOPE BORO 3,Registered Voters,,,,"1,599",,,,,
Sussex,STANHOPE BORO 3,Ballots Cast,,,,"1,169","1,023",131,0,6,9
Sussex,STANHOPE BORO 3,President,,Clinton / Kaine,DEM,230,305,63,0,2,6
Sussex,STANHOPE BORO 3,President,,Trump / Pence,REP,282,661,61,0,4,3
Sussex,STANHOPE BORO 3,President,,Castle / Bradley,CST,4,1,0,0,0,0
Sussex,STANHOPE BORO 3,President,,Johnson / Weld,LIB,12,30,2,0,0,0
Sussex,STANHOPE BORO 3,President,,Moorehead / Lilly,WWP,0,1,0,0,0,0
Sussex,STANHOPE BORO 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,STANHOPE BORO 3,President,,De La Fuente / Steinberg,ADP,0,2,0,0,0,0
Sussex,STANHOPE BORO 3,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,STANHOPE BORO 3,President,,Stein / Baraka,GRN,5,8,1,0,0,0
Sussex,STANHOPE BORO 3,President,,WRITE-IN,,4,12,4,0,0,0
Sussex,STILLWATER TWP 1,Registered Voters,,,,"1,284",,,,,
Sussex,STILLWATER TWP 1,Ballots Cast,,,,939,844,90,0,3,2
Sussex,STILLWATER TWP 1,President,,Clinton / Kaine,DEM,246,305,32,0,1,2
Sussex,STILLWATER TWP 1,President,,Trump / Pence,REP,600,489,50,0,2,0
Sussex,STILLWATER TWP 1,President,,Castle / Bradley,CST,1,4,0,0,0,0
Sussex,STILLWATER TWP 1,President,,Johnson / Weld,LIB,22,17,5,0,0,0
Sussex,STILLWATER TWP 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,STILLWATER TWP 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,STILLWATER TWP 1,President,,De La Fuente / Steinberg,ADP,1,2,0,0,0,0
Sussex,STILLWATER TWP 1,President,,La Riva / Puryear,SAL,0,1,0,0,0,0
Sussex,STILLWATER TWP 1,President,,Stein / Baraka,GRN,17,8,1,0,0,0
Sussex,STILLWATER TWP 1,President,,WRITE-IN,,18,9,1,0,0,0
Sussex,STILLWATER TWP 2,Registered Voters,,,,842,,,,,
Sussex,STILLWATER TWP 2,Ballots Cast,,,,632,542,84,0,2,4
Sussex,STILLWATER TWP 2,President,,Clinton / Kaine,DEM,246,204,37,0,1,2
Sussex,STILLWATER TWP 2,President,,Trump / Pence,REP,538,313,40,0,1,2
Sussex,STILLWATER TWP 2,President,,Castle / Bradley,CST,3,0,0,0,0,0
Sussex,STILLWATER TWP 2,President,,Johnson / Weld,LIB,23,17,1,0,0,0
Sussex,STILLWATER TWP 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,STILLWATER TWP 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,STILLWATER TWP 2,President,,De La Fuente / Steinberg,ADP,1,0,0,0,0,0
Sussex,STILLWATER TWP 2,President,,La Riva / Puryear,SAL,1,0,0,0,0,0
Sussex,STILLWATER TWP 2,President,,Stein / Baraka,GRN,14,0,1,0,0,0
Sussex,STILLWATER TWP 2,President,,WRITE-IN,,6,5,2,0,0,0
Sussex,STILLWATER TWP 3,Registered Voters,,,,759,,,,,
Sussex,STILLWATER TWP 3,Ballots Cast,,,,550,519,30,1,0,0
Sussex,STILLWATER TWP 3,President,,Clinton / Kaine,DEM,190,188,12,0,0,0
Sussex,STILLWATER TWP 3,President,,Trump / Pence,REP,326,300,16,1,0,0
Sussex,STILLWATER TWP 3,President,,Castle / Bradley,CST,6,1,0,0,0,0
Sussex,STILLWATER TWP 3,President,,Johnson / Weld,LIB,28,12,0,0,0,0
Sussex,STILLWATER TWP 3,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,STILLWATER TWP 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,STILLWATER TWP 3,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,STILLWATER TWP 3,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,STILLWATER TWP 3,President,,Stein / Baraka,GRN,9,5,1,0,0,0
Sussex,STILLWATER TWP 3,President,,WRITE-IN,,11,9,1,0,0,0
Sussex,SUSSEX BORO,Registered Voters,,,,"1,054",,,,,
Sussex,SUSSEX BORO,Ballots Cast,,,,794,743,46,0,5,0
Sussex,SUSSEX BORO,President,,Clinton / Kaine,DEM,207,289,23,0,1,0
Sussex,SUSSEX BORO,President,,Trump / Pence,REP,497,414,20,0,3,0
Sussex,SUSSEX BORO,President,,Castle / Bradley,CST,6,3,0,0,0,0
Sussex,SUSSEX BORO,President,,Johnson / Weld,LIB,26,15,1,0,1,0
Sussex,SUSSEX BORO,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SUSSEX BORO,President,,Kennedy / Hart,SWP,2,0,0,0,0,0
Sussex,SUSSEX BORO,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SUSSEX BORO,President,,La Riva / Puryear,SAL,1,0,0,0,0,0
Sussex,SUSSEX BORO,President,,Stein / Baraka,GRN,12,7,0,0,0,0
Sussex,SUSSEX BORO,President,,WRITE-IN,,18,13,2,0,0,0
Sussex,VERNON TWP 1,Registered Voters,,,,768,,,,,
Sussex,VERNON TWP 1,Ballots Cast,,,,537,509,24,2,1,1
Sussex,VERNON TWP 1,President,,Clinton / Kaine,DEM,188,178,9,0,0,1
Sussex,VERNON TWP 1,President,,Trump / Pence,REP,317,305,11,0,1,0
Sussex,VERNON TWP 1,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,VERNON TWP 1,President,,Johnson / Weld,LIB,15,11,3,1,0,0
Sussex,VERNON TWP 1,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,VERNON TWP 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,VERNON TWP 1,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,VERNON TWP 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,VERNON TWP 1,President,,Stein / Baraka,GRN,5,5,0,0,0,0
Sussex,VERNON TWP 1,President,,WRITE-IN,,5,4,0,1,0,0
Sussex,VERNON TWP 2,President,,Clinton / Kaine,DEM,164,,,,,
Sussex,VERNON TWP 2,President,,Trump / Pence,REP,312,,,,,
Sussex,VERNON TWP 2,President,,Castle / Bradley,CST,0,,,,,
Sussex,VERNON TWP 2,President,,Johnson / Weld,LIB,18,,,,,
Sussex,VERNON TWP 2,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 2,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 2,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 2,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 2,President,,Stein / Baraka,GRN,5,,,,,
Sussex,VERNON TWP 2,President,,WRITE-IN,,11,,,,,
Sussex,VERNON TWP 3,President,,Clinton / Kaine,DEM,166,,,,,
Sussex,VERNON TWP 3,President,,Trump / Pence,REP,347,,,,,
Sussex,VERNON TWP 3,President,,Castle / Bradley,CST,1,,,,,
Sussex,VERNON TWP 3,President,,Johnson / Weld,LIB,10,,,,,
Sussex,VERNON TWP 3,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 3,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 3,President,,De La Fuente / Steinberg,ADP,1,,,,,
Sussex,VERNON TWP 3,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 3,President,,Stein / Baraka,GRN,3,,,,,
Sussex,VERNON TWP 3,President,,WRITE-IN,,13,,,,,
Sussex,VERNON TWP 4,President,,Clinton / Kaine,DEM,176,,,,,
Sussex,VERNON TWP 4,President,,Trump / Pence,REP,365,,,,,
Sussex,VERNON TWP 4,President,,Castle / Bradley,CST,0,,,,,
Sussex,VERNON TWP 4,President,,Johnson / Weld,LIB,17,,,,,
Sussex,VERNON TWP 4,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 4,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 4,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 4,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 4,President,,Stein / Baraka,GRN,7,,,,,
Sussex,VERNON TWP 4,President,,WRITE-IN,,6,,,,,
Sussex,VERNON TWP 5,President,,Clinton / Kaine,DEM,185,,,,,
Sussex,VERNON TWP 5,President,,Trump / Pence,REP,326,,,,,
Sussex,VERNON TWP 5,President,,Castle / Bradley,CST,2,,,,,
Sussex,VERNON TWP 5,President,,Johnson / Weld,LIB,19,,,,,
Sussex,VERNON TWP 5,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,VERNON TWP 5,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 5,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 5,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 5,President,,Stein / Baraka,GRN,4,,,,,
Sussex,VERNON TWP 5,President,,WRITE-IN,,13,,,,,
Sussex,VERNON TWP 6,President,,Clinton / Kaine,DEM,160,,,,,
Sussex,VERNON TWP 6,President,,Trump / Pence,REP,344,,,,,
Sussex,VERNON TWP 6,President,,Castle / Bradley,CST,1,,,,,
Sussex,VERNON TWP 6,President,,Johnson / Weld,LIB,15,,,,,
Sussex,VERNON TWP 6,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 6,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 6,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 6,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 6,President,,Stein / Baraka,GRN,7,,,,,
Sussex,VERNON TWP 6,President,,WRITE-IN,,10,,,,,
Sussex,VERNON TWP 7,President,,Clinton / Kaine,DEM,223,,,,,
Sussex,VERNON TWP 7,President,,Trump / Pence,REP,358,,,,,
Sussex,VERNON TWP 7,President,,Castle / Bradley,CST,4,,,,,
Sussex,VERNON TWP 7,President,,Johnson / Weld,LIB,34,,,,,
Sussex,VERNON TWP 7,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,VERNON TWP 7,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 7,President,,De La Fuente / Steinberg,ADP,1,,,,,
Sussex,VERNON TWP 7,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 7,President,,Stein / Baraka,GRN,9,,,,,
Sussex,VERNON TWP 7,President,,WRITE-IN,,10,,,,,
Sussex,VERNON TWP 8,President,,Clinton / Kaine,DEM,197,,,,,
Sussex,VERNON TWP 8,President,,Trump / Pence,REP,475,,,,,
Sussex,VERNON TWP 8,President,,Castle / Bradley,CST,2,,,,,
Sussex,VERNON TWP 8,President,,Johnson / Weld,LIB,25,,,,,
Sussex,VERNON TWP 8,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 8,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 8,President,,De La Fuente / Steinberg,ADP,2,,,,,
Sussex,VERNON TWP 8,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 8,President,,Stein / Baraka,GRN,6,,,,,
Sussex,VERNON TWP 8,President,,WRITE-IN,,11,,,,,
Sussex,VERNON TWP 9,President,,Clinton / Kaine,DEM,178,,,,,
Sussex,VERNON TWP 9,President,,Trump / Pence,REP,378,,,,,
Sussex,VERNON TWP 9,President,,Castle / Bradley,CST,1,,,,,
Sussex,VERNON TWP 9,President,,Johnson / Weld,LIB,28,,,,,
Sussex,VERNON TWP 9,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 9,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 9,President,,De La Fuente / Steinberg,ADP,1,,,,,
Sussex,VERNON TWP 9,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 9,President,,Stein / Baraka,GRN,9,,,,,
Sussex,VERNON TWP 9,President,,WRITE-IN,,9,,,,,
Sussex,VERNON TWP 10,Registered Voters,,,,714,,,,,
Sussex,VERNON TWP 10,Ballots Cast,,,,514,490,20,1,3,0
Sussex,VERNON TWP 10,President,,Clinton / Kaine,DEM,195,154,8,0,2,0
Sussex,VERNON TWP 10,President,,Trump / Pence,REP,411,301,10,1,0,0
Sussex,VERNON TWP 10,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,VERNON TWP 10,President,,Johnson / Weld,LIB,21,16,2,0,0,0
Sussex,VERNON TWP 10,President,,Moorehead / Lilly,WWP,2,0,0,0,0,0
Sussex,VERNON TWP 10,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,VERNON TWP 10,President,,De La Fuente / Steinberg,ADP,1,0,0,0,0,0
Sussex,VERNON TWP 10,President,,La Riva / Puryear,SAL,1,0,0,0,0,0
Sussex,VERNON TWP 10,President,,Stein / Baraka,GRN,7,5,0,0,0,0
Sussex,VERNON TWP 10,President,,WRITE-IN,,7,11,0,0,0,0
Sussex,VERNON TWP 11,President,,Clinton / Kaine,DEM,97,,,,,
Sussex,VERNON TWP 11,President,,Trump / Pence,REP,274,,,,,
Sussex,VERNON TWP 11,President,,Castle / Bradley,CST,0,,,,,
Sussex,VERNON TWP 11,President,,Johnson / Weld,LIB,14,,,,,
Sussex,VERNON TWP 11,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 11,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 11,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 11,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 11,President,,Stein / Baraka,GRN,4,,,,,
Sussex,VERNON TWP 11,President,,WRITE-IN,,5,,,,,
Sussex,VERNON TWP 12,President,,Clinton / Kaine,DEM,189,,,,,
Sussex,VERNON TWP 12,President,,Trump / Pence,REP,498,,,,,
Sussex,VERNON TWP 12,President,,Castle / Bradley,CST,1,,,,,
Sussex,VERNON TWP 12,President,,Johnson / Weld,LIB,15,,,,,
Sussex,VERNON TWP 12,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 12,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 12,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 12,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 12,President,,Stein / Baraka,GRN,12,,,,,
Sussex,VERNON TWP 12,President,,WRITE-IN,,23,,,,,
Sussex,VERNON TWP 13,President,,Clinton / Kaine,DEM,134,,,,,
Sussex,VERNON TWP 13,President,,Trump / Pence,REP,279,,,,,
Sussex,VERNON TWP 13,President,,Castle / Bradley,CST,0,,,,,
Sussex,VERNON TWP 13,President,,Johnson / Weld,LIB,15,,,,,
Sussex,VERNON TWP 13,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,VERNON TWP 13,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 13,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 13,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 13,President,,Stein / Baraka,GRN,3,,,,,
Sussex,VERNON TWP 13,President,,WRITE-IN,,6,,,,,
Sussex,VERNON TWP 14,President,,Clinton / Kaine,DEM,133,,,,,
Sussex,VERNON TWP 14,President,,Trump / Pence,REP,308,,,,,
Sussex,VERNON TWP 14,President,,Castle / Bradley,CST,2,,,,,
Sussex,VERNON TWP 14,President,,Johnson / Weld,LIB,12,,,,,
Sussex,VERNON TWP 14,President,,Moorehead / Lilly,WWP,2,,,,,
Sussex,VERNON TWP 14,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 14,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 14,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 14,President,,Stein / Baraka,GRN,4,,,,,
Sussex,VERNON TWP 14,President,,WRITE-IN,,7,,,,,
Sussex,VERNON TWP 15,President,,Clinton / Kaine,DEM,152,,,,,
Sussex,VERNON TWP 15,President,,Trump / Pence,REP,366,,,,,
Sussex,VERNON TWP 15,President,,Castle / Bradley,CST,1,,,,,
Sussex,VERNON TWP 15,President,,Johnson / Weld,LIB,18,,,,,
Sussex,VERNON TWP 15,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,VERNON TWP 15,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 15,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 15,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 15,President,,Stein / Baraka,GRN,10,,,,,
Sussex,VERNON TWP 15,President,,WRITE-IN,,2,,,,,
Sussex,VERNON TWP 16,President,,Clinton / Kaine,DEM,121,,,,,
Sussex,VERNON TWP 16,President,,Trump / Pence,REP,397,,,,,
Sussex,VERNON TWP 16,President,,Castle / Bradley,CST,0,,,,,
Sussex,VERNON TWP 16,President,,Johnson / Weld,LIB,14,,,,,
Sussex,VERNON TWP 16,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 16,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 16,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 16,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 16,President,,Stein / Baraka,GRN,5,,,,,
Sussex,VERNON TWP 16,President,,WRITE-IN,,2,,,,,
Sussex,VERNON TWP 17,President,,Clinton / Kaine,DEM,235,,,,,
Sussex,VERNON TWP 17,President,,Trump / Pence,REP,307,,,,,
Sussex,VERNON TWP 17,President,,Castle / Bradley,CST,4,,,,,
Sussex,VERNON TWP 17,President,,Johnson / Weld,LIB,13,,,,,
Sussex,VERNON TWP 17,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,VERNON TWP 17,President,,Kennedy / Hart,SWP,1,,,,,
Sussex,VERNON TWP 17,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 17,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 17,President,,Stein / Baraka,GRN,12,,,,,
Sussex,VERNON TWP 17,President,,WRITE-IN,,6,,,,,
Sussex,VERNON TWP 18,President,,Clinton / Kaine,DEM,303,,,,,
Sussex,VERNON TWP 18,President,,Trump / Pence,REP,431,,,,,
Sussex,VERNON TWP 18,President,,Castle / Bradley,CST,2,,,,,
Sussex,VERNON TWP 18,President,,Johnson / Weld,LIB,27,,,,,
Sussex,VERNON TWP 18,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,VERNON TWP 18,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 18,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 18,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 18,President,,Stein / Baraka,GRN,6,,,,,
Sussex,VERNON TWP 18,President,,WRITE-IN,,6,,,,,
Sussex,VERNON TWP 19,President,,Clinton / Kaine,DEM,124,,,,,
Sussex,VERNON TWP 19,President,,Trump / Pence,REP,356,,,,,
Sussex,VERNON TWP 19,President,,Castle / Bradley,CST,3,,,,,
Sussex,VERNON TWP 19,President,,Johnson / Weld,LIB,23,,,,,
Sussex,VERNON TWP 19,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 19,President,,Kennedy / Hart,SWP,1,,,,,
Sussex,VERNON TWP 19,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 19,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 19,President,,Stein / Baraka,GRN,9,,,,,
Sussex,VERNON TWP 19,President,,WRITE-IN,,5,,,,,
Sussex,VERNON TWP 20,President,,Clinton / Kaine,DEM,216,,,,,
Sussex,VERNON TWP 20,President,,Trump / Pence,REP,434,,,,,
Sussex,VERNON TWP 20,President,,Castle / Bradley,CST,3,,,,,
Sussex,VERNON TWP 20,President,,Johnson / Weld,LIB,23,,,,,
Sussex,VERNON TWP 20,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,VERNON TWP 20,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,VERNON TWP 20,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,VERNON TWP 20,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,VERNON TWP 20,President,,Stein / Baraka,GRN,16,,,,,
Sussex,VERNON TWP 20,President,,WRITE-IN,,8,,,,,
Sussex,WALPACK TWP,President,,Clinton / Kaine,DEM,4,,,,,
Sussex,WALPACK TWP,President,,Trump / Pence,REP,8,,,,,
Sussex,WALPACK TWP,President,,Castle / Bradley,CST,0,,,,,
Sussex,WALPACK TWP,President,,Johnson / Weld,LIB,0,,,,,
Sussex,WALPACK TWP,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,WALPACK TWP,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,WALPACK TWP,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,WALPACK TWP,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,WALPACK TWP,President,,Stein / Baraka,GRN,0,,,,,
Sussex,WALPACK TWP,President,,WRITE-IN,,0,,,,,
Sussex,WANTAGE TWP 1,President,,Clinton / Kaine,DEM,124,,,,,
Sussex,WANTAGE TWP 1,President,,Trump / Pence,REP,340,,,,,
Sussex,WANTAGE TWP 1,President,,Castle / Bradley,CST,3,,,,,
Sussex,WANTAGE TWP 1,President,,Johnson / Weld,LIB,10,,,,,
Sussex,WANTAGE TWP 1,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,WANTAGE TWP 1,President,,Kennedy / Hart,SWP,1,,,,,
Sussex,WANTAGE TWP 1,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,WANTAGE TWP 1,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,WANTAGE TWP 1,President,,Stein / Baraka,GRN,6,,,,,
Sussex,WANTAGE TWP 1,President,,WRITE-IN,,5,,,,,
Sussex,WANTAGE TWP 2,President,,Clinton / Kaine,DEM,152,,,,,
Sussex,WANTAGE TWP 2,President,,Trump / Pence,REP,593,,,,,
Sussex,WANTAGE TWP 2,President,,Castle / Bradley,CST,1,,,,,
Sussex,WANTAGE TWP 2,President,,Johnson / Weld,LIB,17,,,,,
Sussex,WANTAGE TWP 2,President,,Moorehead / Lilly,WWP,1,,,,,
Sussex,WANTAGE TWP 2,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,WANTAGE TWP 2,President,,De La Fuente / Steinberg,ADP,2,,,,,
Sussex,WANTAGE TWP 2,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,WANTAGE TWP 2,President,,Stein / Baraka,GRN,9,,,,,
Sussex,WANTAGE TWP 2,President,,WRITE-IN,,6,,,,,
Sussex,WANTAGE TWP 3,President,,Clinton / Kaine,DEM,198,,,,,
Sussex,WANTAGE TWP 3,President,,Trump / Pence,REP,660,,,,,
Sussex,WANTAGE TWP 3,President,,Castle / Bradley,CST,4,,,,,
Sussex,WANTAGE TWP 3,President,,Johnson / Weld,LIB,17,,,,,
Sussex,WANTAGE TWP 3,President,,Moorehead / Lilly,WWP,0,,,,,
