county,municipality,office,district,party,candidate,votes
Camden,Hi-Nella Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Hi-Nella Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Laurel Springs Boro,President,,Democratic,Hillary Rodham Clinton,509
Camden,Laurel Springs Boro,President,,Republican,Donald J. Trump,407
Camden,Laurel Springs Boro,President,,Libertarian Party,Gary Johnson,28
Camden,Laurel Springs Boro,President,,Green Party,Jill Stein,13
Camden,Laurel Springs Boro,President,,Constitution Party,Darrell Castle,4
Camden,Laurel Springs Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Laurel Springs Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Laurel Springs Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Laurel Springs Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Lawnside Boro,President,,Democratic,Hillary Rodham Clinton,1471
Camden,Lawnside Boro,President,,Republican,Donald J. Trump,38
Camden,Lawnside Boro,President,,Libertarian Party,Gary Johnson,4
Camden,Lawnside Boro,President,,Green Party,Jill Stein,7
Camden,Lawnside Boro,President,,Constitution Party,Darrell Castle,2
Camden,Lawnside Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Lawnside Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Lawnside Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Lawnside Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Lindenwood Boro,President,,Democratic,Hillary Rodham Clinton,4416
Camden,Lindenwood Boro,President,,Republican,Donald J. Trump,1350
Camden,Lindenwood Boro,President,,Libertarian Party,Gary Johnson,81
Camden,Lindenwood Boro,President,,Green Party,Jill Stein,70
Camden,Lindenwood Boro,President,,Constitution Party,Darrell Castle,30
Camden,Lindenwood Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Lindenwood Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Camden,Lindenwood Boro,President,,Workers World Party,Monica Moorehead,2
Camden,Lindenwood Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Magnolia Boro,President,,Democratic,Hillary Rodham Clinton,1205
Camden,Magnolia Boro,President,,Republican,Donald J. Trump,698
Camden,Magnolia Boro,President,,Libertarian Party,Gary Johnson,41
Camden,Magnolia Boro,President,,Green Party,Jill Stein,16
Camden,Magnolia Boro,President,,Constitution Party,Darrell Castle,8
Camden,Magnolia Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Magnolia Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Camden,Magnolia Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Magnolia Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Merchantville Boro,President,,Democratic,Hillary Rodham Clinton,1206
Camden,Merchantville Boro,President,,Republican,Donald J. Trump,534
Camden,Merchantville Boro,President,,Libertarian Party,Gary Johnson,41
Camden,Merchantville Boro,President,,Green Party,Jill Stein,24
Camden,Merchantville Boro,President,,Constitution Party,Darrell Castle,6
Camden,Merchantville Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Merchantville Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Camden,Merchantville Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Merchantville Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Mount Ephriam Boro,President,,Democratic,Hillary Rodham Clinton,1131
Camden,Mount Ephriam Boro,President,,Republican,Donald J. Trump,966
Camden,Mount Ephriam Boro,President,,Libertarian Party,Gary Johnson,57
Camden,Mount Ephriam Boro,President,,Green Party,Jill Stein,22
Camden,Mount Ephriam Boro,President,,Constitution Party,Darrell Castle,9
Camden,Mount Ephriam Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Mount Ephriam Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Mount Ephriam Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Mount Ephriam Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Oaklyn Boro,President,,Democratic,Hillary Rodham Clinton,1215
Camden,Oaklyn Boro,President,,Republican,Donald J. Trump,733
Camden,Oaklyn Boro,President,,Libertarian Party,Gary Johnson,51
Camden,Oaklyn Boro,President,,Green Party,Jill Stein,25
Camden,Oaklyn Boro,President,,Constitution Party,Darrell Castle,10
Camden,Oaklyn Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Oaklyn Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Oaklyn Boro,President,,Workers World Party,Monica Moorehead,2
Camden,Oaklyn Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Pennsauken  Twp.,President,,Democratic,Hillary Rodham Clinton,11390
Camden,Pennsauken  Twp.,President,,Republican,Donald J. Trump,3250
Camden,Pennsauken  Twp.,President,,Libertarian Party,Gary Johnson,182
Camden,Pennsauken  Twp.,President,,Green Party,Jill Stein,109
Camden,Pennsauken  Twp.,President,,Constitution Party,Darrell Castle,52
Camden,Pennsauken  Twp.,President,,Socialist Workers Party,Alyson Kennedy,3
Camden,Pennsauken  Twp.,President,,American Delta Party,Rocky Roque De la Fuente,9
Camden,Pennsauken  Twp.,President,,Workers World Party,Monica Moorehead,7
Camden,Pennsauken  Twp.,President,,Socialism and Liberation,Gloria La Riva,7
Camden,Pine Hill Boro,President,,Democratic,Hillary Rodham Clinton,2635
Camden,Pine Hill Boro,President,,Republican,Donald J. Trump,1377
Camden,Pine Hill Boro,President,,Libertarian Party,Gary Johnson,80
Camden,Pine Hill Boro,President,,Green Party,Jill Stein,37
Camden,Pine Hill Boro,President,,Constitution Party,Darrell Castle,21
Camden,Pine Hill Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Pine Hill Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Camden,Pine Hill Boro,President,,Workers World Party,Monica Moorehead,4
Camden,Pine Hill Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Pine Valley Boro,President,,Democratic,Hillary Rodham Clinton,2
Camden,Pine Valley Boro,President,,Republican,Donald J. Trump,8
Camden,Pine Valley Boro,President,,Libertarian Party,Gary Johnson,0
Camden,Pine Valley Boro,President,,Green Party,Jill Stein,0
Camden,Pine Valley Boro,President,,Constitution Party,Darrell Castle,0
Camden,Pine Valley Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Pine Valley Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Pine Valley Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Pine Valley Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Runnemede Boro,President,,Democratic,Hillary Rodham Clinton,1917
Camden,Runnemede Boro,President,,Republican,Donald J. Trump,1649
Camden,Runnemede Boro,President,,Libertarian Party,Gary Johnson,81
Camden,Runnemede Boro,President,,Green Party,Jill Stein,30
Camden,Runnemede Boro,President,,Constitution Party,Darrell Castle,16
Camden,Runnemede Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Runnemede Boro,President,,American Delta Party,Rocky Roque De la Fuente,3
Camden,Runnemede Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Runnemede Boro,President,,Socialism and Liberation,Gloria La Riva,2
Camden,Somerdale Boro,President,,Democratic,Hillary Rodham Clinton,1613
Camden,Somerdale Boro,President,,Republican,Donald J. Trump,772
Camden,Somerdale Boro,President,,Libertarian Party,Gary Johnson,46
Camden,Somerdale Boro,President,,Green Party,Jill Stein,21
Camden,Somerdale Boro,President,,Constitution Party,Darrell Castle,7
Camden,Somerdale Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Somerdale Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Somerdale Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Somerdale Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Stratford Boro,President,,Democratic,Hillary Rodham Clinton,1757
Camden,Stratford Boro,President,,Republican,Donald J. Trump,1360
Camden,Stratford Boro,President,,Libertarian Party,Gary Johnson,78
Camden,Stratford Boro,President,,Green Party,Jill Stein,33
Camden,Stratford Boro,President,,Constitution Party,Darrell Castle,19
Camden,Stratford Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Stratford Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Stratford Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Stratford Boro,President,,Socialism and Liberation,Gloria La Riva,2
Camden,Travistock Boro,President,,Democratic,Hillary Rodham Clinton,5
Camden,Travistock Boro,President,,Republican,Donald J. Trump,1
Camden,Travistock Boro,President,,Libertarian Party,Gary Johnson,2
Camden,Travistock Boro,President,,Green Party,Jill Stein,0
Camden,Travistock Boro,President,,Constitution Party,Darrell Castle,0
Camden,Travistock Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Travistock Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Travistock Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Travistock Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Voorhees Twp.,President,,Democratic,Hillary Rodham Clinton,9037
Camden,Voorhees Twp.,President,,Republican,Donald J. Trump,5050
Camden,Voorhees Twp.,President,,Libertarian Party,Gary Johnson,294
Camden,Voorhees Twp.,President,,Green Party,Jill Stein,106
Camden,Voorhees Twp.,President,,Constitution Party,Darrell Castle,38
Camden,Voorhees Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Voorhees Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Voorhees Twp.,President,,Workers World Party,Monica Moorehead,5
Camden,Voorhees Twp.,President,,Socialism and Liberation,Gloria La Riva,3
Camden,Waterford Twp.,President,,Democratic,Hillary Rodham Clinton,2007
Camden,Waterford Twp.,President,,Republican,Donald J. Trump,2968
Camden,Waterford Twp.,President,,Libertarian Party,Gary Johnson,122
Camden,Waterford Twp.,President,,Green Party,Jill Stein,44
Camden,Waterford Twp.,President,,Constitution Party,Darrell Castle,21
Camden,Waterford Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Waterford Twp.,President,,American Delta Party,Rocky Roque De la Fuente,4
Camden,Waterford Twp.,President,,Workers World Party,Monica Moorehead,0
Camden,Waterford Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Camden,WinslowTwp.,President,,Democratic,Hillary Rodham Clinton,11462
Camden,WinslowTwp.,President,,Republican,Donald J. Trump,5649
Camden,WinslowTwp.,President,,Libertarian Party,Gary Johnson,249
Camden,WinslowTwp.,President,,Green Party,Jill Stein,104
Camden,WinslowTwp.,President,,Constitution Party,Darrell Castle,90
Camden,WinslowTwp.,President,,Socialist Workers Party,Alyson Kennedy,2
Camden,WinslowTwp.,President,,American Delta Party,Rocky Roque De la Fuente,6
Camden,WinslowTwp.,President,,Workers World Party,Monica Moorehead,7
Camden,WinslowTwp.,President,,Socialism and Liberation,Gloria La Riva,6
Camden,Woodlynne Boro,President,,Democratic,Hillary Rodham Clinton,753
Camden,Woodlynne Boro,President,,Republican,Donald J. Trump,131
Camden,Woodlynne Boro,President,,Libertarian Party,Gary Johnson,11
Camden,Woodlynne Boro,President,,Green Party,Jill Stein,12
Camden,Woodlynne Boro,President,,Constitution Party,Darrell Castle,4
Camden,Woodlynne Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Woodlynne Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Woodlynne Boro,President,,Workers World Party,Monica Moorehead,2
Camden,Woodlynne Boro,President,,Socialism and Liberation,Gloria La Riva,2
Camden,Federal Overseas,President,,Democratic,Hillary Rodham Clinton,101
Camden,Federal Overseas,President,,Republican,Donald J. Trump,7
Camden,Federal Overseas,President,,Libertarian Party,Gary Johnson,1
Camden,Federal Overseas,President,,Green Party,Jill Stein,1
Camden,Federal Overseas,President,,Constitution Party,Darrell Castle,0
Camden,Federal Overseas,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Federal Overseas,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Federal Overseas,President,,Workers World Party,Monica Moorehead,0
Camden,Federal Overseas,President,,Socialism and Liberation,Gloria La Riva,0
Cape May,Avalon Boro,President,,Democratic,Hillary Rodham Clinton,327
Cape May,Avalon Boro,President,,Republican,Donald J. Trump,516
Cape May,Avalon Boro,President,,Libertarian Party,Gary Johnson,16
Cape May,Avalon Boro,President,,Green Party,Jill Stein,4
Cape May,Avalon Boro,President,,Constitution Party,Darrell Castle,1
Cape May,Avalon Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Cape May,Avalon Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Cape May,Avalon Boro,President,,Workers World Party,Monica Moorehead,0
Cape May,Avalon Boro,President,,Socialism and Liberation,Gloria La Riva,1
Cape May,Cape May City,President,,Democratic,Hillary Rodham Clinton,652
Cape May,Cape May City,President,,Republican,Donald J. Trump,733
Cape May,Cape May City,President,,Libertarian Party,Gary Johnson,35
Cape May,Cape May City,President,,Green Party,Jill Stein,13
Cape May,Cape May City,President,,Constitution Party,Darrell Castle,0
Cape May,Cape May City,President,,Socialist Workers Party,Alyson Kennedy,0
Cape May,Cape May City,President,,American Delta Party,Rocky Roque De la Fuente,1
Cape May,Cape May City,President,,Workers World Party,Monica Moorehead,0
Cape May,Cape May City,President,,Socialism and Liberation,Gloria La Riva,0
Cape May,Cape May Point Boro,President,,Democratic,Hillary Rodham Clinton,78
Cape May,Cape May Point Boro,President,,Republican,Donald J. Trump,62
Cape May,Cape May Point Boro,President,,Libertarian Party,Gary Johnson,4
Cape May,Cape May Point Boro,President,,Green Party,Jill Stein,1
Cape May,Cape May Point Boro,President,,Constitution Party,Darrell Castle,0
Cape May,Cape May Point Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Cape May,Cape May Point Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Cape May,Cape May Point Boro,President,,Workers World Party,Monica Moorehead,0
Cape May,Cape May Point Boro,President,,Socialism and Liberation,Gloria La Riva,0
Cape May,Dennis Twp.,President,,Democratic,Hillary Rodham Clinton,1172
Cape May,Dennis Twp.,President,,Republican,Donald J. Trump,2174
Cape May,Dennis Twp.,President,,Libertarian Party,Gary Johnson,81
Cape May,Dennis Twp.,President,,Green Party,Jill Stein,43
Cape May,Dennis Twp.,President,,Constitution Party,Darrell Castle,16
Cape May,Dennis Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Cape May,Dennis Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Cape May,Dennis Twp.,President,,Workers World Party,Monica Moorehead,1
Cape May,Dennis Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Cape May,Lower Twp.,President,,Democratic,Hillary Rodham Clinton,3960
Cape May,Lower Twp.,President,,Republican,Donald J. Trump,6461
Cape May,Lower Twp.,President,,Libertarian Party,Gary Johnson,189
Cape May,Lower Twp.,President,,Green Party,Jill Stein,85
Cape May,Lower Twp.,President,,Constitution Party,Darrell Castle,45
Cape May,Lower Twp.,President,,Socialist Workers Party,Alyson Kennedy,3
Cape May,Lower Twp.,President,,American Delta Party,Rocky Roque De la Fuente,6
Cape May,Lower Twp.,President,,Workers World Party,Monica Moorehead,3
Cape May,Lower Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Cape May,Middle Twp.,President,,Democratic,Hillary Rodham Clinton,3666
Cape May,Middle Twp.,President,,Republican,Donald J. Trump,5227
Cape May,Middle Twp.,President,,Libertarian Party,Gary Johnson,159
Cape May,Middle Twp.,President,,Green Party,Jill Stein,61
